crime_type,year,month,day,hour,location,latitude,longitude
criminal damage,2013,1,9,2,DRIVEWAY - RESIDENTIAL,41.911824455,-87.715698291
criminal damage,2011,7,29,18,APARTMENT,41.867652634,-87.704485374
theft,2003,10,22,17,RESTAURANT,41.852156166,-87.67707912
theft,2003,8,4,23,PARKING LOT/GARAGE(NON.RESID.),41.923802451,-87.777338138
battery,2004,12,10,20,STREET,41.729800348,-87.659239022
battery,2010,7,3,23,STREET,41.971176287,-87.690185657
criminal damage,2011,2,5,20,RESIDENTIAL YARD (FRONT/BACK),41.837868334,-87.7231548
battery,2002,12,30,21,SIDEWALK,41.896882576,-87.686869229
battery,2007,7,13,14,SIDEWALK,41.89254873,-87.722329806
criminal damage,2002,3,14,6,RESIDENCE,41.686177768,-87.66840053
theft,2009,8,14,21,STREET,41.729921461000004,-87.602727947
battery,2005,12,3,1,STREET,41.799194568,-87.652574625
theft,2016,10,11,10,STREET,41.994123845,-87.687843134
battery,2014,7,10,15,ALLEY,41.965392989,-87.657948863
battery,2005,7,16,11,CTA PLATFORM,41.769185486,-87.625732415
criminal damage,2014,8,31,1,SIDEWALK,41.872216247,-87.664166419
criminal damage,2014,5,14,24,STREET,41.928561457,-87.764556018
theft,2010,11,10,21,PARKING LOT/GARAGE(NON.RESID.),41.97594746,-87.841544415
battery,2004,1,15,24,STREET,41.865608086,-87.730050072
criminal damage,2005,9,5,21,STREET,41.838889018,-87.656506384
theft,2012,3,23,20,SIDEWALK,41.899747997,-87.686946852
theft,2008,7,14,15,RESIDENCE,41.869235259,-87.696866247
battery,2004,11,4,21,APARTMENT,41.744035687,-87.544254005
battery,2015,3,28,1,ALLEY,41.741826583,-87.560004092
criminal damage,2013,6,19,24,"SCHOOL, PUBLIC, BUILDING",41.752151511,-87.618179506
criminal damage,2010,11,11,10,SMALL RETAIL STORE,42.018311737,-87.675866628
battery,2016,2,28,12,APARTMENT,41.875232942,-87.6276188
criminal damage,2003,8,17,15,RESIDENCE,41.905994267,-87.678298702
theft,2008,4,26,15,RESIDENCE-GARAGE,41.868780233,-87.627458476
theft,2004,1,10,3,DEPARTMENT STORE,41.921419971,-87.69493324
theft,2008,4,14,9,ALLEY,41.805616237,-87.719807757
theft,2004,2,26,19,RESIDENCE,41.868233931,-87.704898219
battery,2012,3,6,10,SIDEWALK,41.751704315,-87.664682949
criminal damage,2013,6,21,22,RESIDENCE,41.817928209,-87.633593362
theft,2004,7,24,19,STREET,41.87383272,-87.692084099
theft,2015,7,19,20,RESTAURANT,41.918589468,-87.690291419
criminal damage,2015,7,10,2,RESIDENTIAL YARD (FRONT/BACK),41.682218834,-87.674316901
battery,2012,7,25,22,STREET,41.90553162,-87.733763027
theft,2010,9,7,24,STREET,41.70364851,-87.532868418
theft,2007,11,6,18,SMALL RETAIL STORE,41.924508458,-87.72498305
theft,2002,3,17,2,STREET,41.769339881,-87.674778651
battery,2007,3,14,20,OTHER,41.878527089,-87.750594629
criminal damage,2010,3,8,2,OTHER,41.758189864,-87.562717776
theft,2016,8,15,18,VEHICLE NON-COMMERCIAL,41.805897694,-87.606259461
theft,2004,9,15,16,ALLEY,41.787390101,-87.687523074
criminal damage,2002,4,1,10,RESIDENCE,41.751202373,-87.554097638
battery,2016,1,4,17,STREET,41.879465206,-87.748353493
theft,2015,6,11,17,STREET,41.686352576,-87.65557407
battery,2003,3,6,20,STREET,41.895944039,-87.746667821
theft,2012,9,24,16,PARKING LOT/GARAGE(NON.RESID.),41.966832673,-87.76131083
battery,2003,5,6,22,SIDEWALK,41.762124265,-87.681849603
theft,2014,10,23,21,STREET,41.888892069,-87.761503549
criminal damage,2010,7,27,13,SMALL RETAIL STORE,41.681988948,-87.662568066
criminal damage,2009,9,28,8,APARTMENT,41.911718572,-87.72568499
theft,2007,5,25,22,STREET,41.893847005,-87.770711352
criminal damage,2009,4,25,20,PARKING LOT/GARAGE(NON.RESID.),41.779816351,-87.640504643
criminal damage,2003,1,2,17,STREET,41.940244495,-87.673905188
battery,2008,8,20,14,SIDEWALK,41.865253059,-87.728812529
criminal damage,2001,5,4,13,STREET,41.983884522,-87.655344344
criminal damage,2006,2,13,24,RESIDENCE,41.98354723,-87.805330798
theft,2015,9,24,11,STREET,41.691014016,-87.667578189
battery,2001,1,23,23,CHA PARKING LOT/GROUNDS,41.863458149,-87.663020576
theft,2016,10,6,21,RESIDENCE,41.736231378,-87.592983802
theft,2001,10,27,14,STREET,41.809734811,-87.598164673
battery,2015,9,11,20,RESIDENCE,41.890773975,-87.723507295
criminal damage,2013,4,20,15,APARTMENT,41.919255128,-87.704445631
battery,2005,8,14,15,STREET,41.70953478,-87.619897253
criminal damage,2011,8,5,20,STREET,41.91466597,-87.684084881
theft,2012,11,10,19,CHA APARTMENT,41.655145413,-87.605117857
battery,2001,3,29,7,STREET,41.896764683,-87.71377182
battery,2006,6,16,10,SIDEWALK,41.922486131,-87.707147749
battery,2006,5,9,22,CTA PLATFORM,41.83097188,-87.629128911
criminal damage,2001,12,27,16,GROCERY FOOD STORE,41.751001727,-87.627958744
criminal damage,2013,3,25,13,RESIDENCE,41.858443981,-87.712754265
battery,2009,4,26,3,STREET,41.808558615,-87.713257969
battery,2009,2,3,21,CHA PARKING LOT/GROUNDS,41.897681751,-87.639933678
theft,2002,7,23,22,STREET,41.792873259,-87.673052634
theft,2001,10,4,10,RESIDENCE,41.742423411,-87.567164155
criminal damage,2004,3,12,9,PARKING LOT/GARAGE(NON.RESID.),41.754592961,-87.741528537
criminal damage,2013,12,17,10,APARTMENT,41.818784567,-87.633617057
battery,2014,8,29,11,ALLEY,41.867542114,-87.719564796
theft,2005,11,8,6,STREET,41.702776898,-87.56150852
battery,2005,2,21,15,SIDEWALK,41.871988001,-87.694441365
battery,2013,3,20,13,RESIDENCE,41.671989656,-87.633298499
theft,2003,8,9,1,RESIDENCE,41.91321158,-87.69584904
criminal damage,2009,11,29,12,STREET,41.948104555,-87.799734416
battery,2005,2,4,2,VEHICLE-COMMERCIAL,41.794325918,-87.706027781
theft,2008,7,14,13,STREET,41.871342755,-87.727807882
criminal damage,2012,6,25,16,STREET,41.714917052,-87.559770032
battery,2010,9,24,24,SIDEWALK,41.89827066,-87.715186113
theft,2001,8,11,15,SIDEWALK,41.912000057,-87.71061189
criminal damage,2011,6,22,16,STREET,41.935541253,-87.643147538
battery,2002,12,7,23,STREET,41.829451246,-87.685009044
theft,2001,4,22,4,RESIDENCE,41.774135652,-87.700432209
theft,2001,4,22,4,RESTAURANT,41.879615506,-87.624500739
criminal damage,2001,3,9,16,STREET,41.894748145,-87.659288685
theft,2005,6,27,22,VEHICLE NON-COMMERCIAL,41.918342887,-87.707750422
battery,2001,3,16,24,RESIDENCE,41.783887406,-87.632570311
battery,2007,11,7,20,STREET,41.750150526,-87.646452666
battery,2007,10,12,4,SIDEWALK,41.877613062,-87.647233851
criminal damage,2005,9,14,11,STREET,41.876331062,-87.757543419
criminal damage,2005,9,12,12,BANK,41.874271066,-87.657499107
battery,2007,5,24,21,STREET,41.914272155,-87.746004007
theft,2007,5,23,13,RESIDENCE,41.840557957,-87.652863008
battery,2012,10,2,1,STREET,41.786541131,-87.722981726
battery,2012,2,19,14,SIDEWALK,41.883656549,-87.749064412
criminal damage,2015,11,14,23,RESIDENTIAL YARD (FRONT/BACK),41.95961039,-87.680143378
theft,2015,2,14,1,HOTEL/MOTEL,41.899250923,-87.62145895
theft,2016,4,12,22,STREET,41.837884033,-87.709727293
criminal damage,2013,9,17,24,RESIDENTIAL YARD (FRONT/BACK),41.918714489,-87.708966662
criminal damage,2016,7,5,8,APARTMENT,41.750059737,-87.702402145
theft,2004,7,30,22,APARTMENT,41.747824875,-87.665800582
battery,2009,4,27,21,APARTMENT,41.871054822,-87.696888584
battery,2012,9,19,22,STREET,41.89732328,-87.750761705
criminal damage,2016,6,21,24,"SCHOOL, PUBLIC, BUILDING",41.828347945,-87.632650679
theft,2004,7,27,8,RESIDENCE,41.820330913,-87.610344527
criminal damage,2015,7,18,8,SIDEWALK,41.779164166,-87.644771931
theft,2011,12,17,17,RESIDENCE PORCH/HALLWAY,41.941816011,-87.647975809
theft,2004,11,4,8,OTHER,41.893962515,-87.636176148
theft,2009,11,17,16,STREET,41.780569671,-87.703181081
battery,2004,5,6,19,SIDEWALK,41.725080776,-87.607101754
battery,2014,10,9,23,STREET,41.819084167,-87.634145742
criminal damage,2001,11,27,12,STREET,41.902578717,-87.631556827
theft,2005,8,19,12,CTA BUS,41.895422172,-87.720311667
criminal damage,2004,1,13,14,PARKING LOT/GARAGE(NON.RESID.),41.765698047,-87.722438871
criminal damage,2017,4,14,16,CTA BUS STOP,41.793935909,-87.625680278
battery,2013,8,1,11,SIDEWALK,41.898024408,-87.748327398
criminal damage,2008,10,19,12,STREET,41.906539296,-87.633012282
criminal damage,2008,5,2,15,RESIDENCE PORCH/HALLWAY,41.818458022,-87.615387855
criminal damage,2016,12,9,8,DEPARTMENT STORE,41.945238279,-87.712670479
criminal damage,2015,4,6,18,PARKING LOT/GARAGE(NON.RESID.),41.88058568,-87.640023065
theft,2010,10,8,15,OTHER,41.930016302,-87.794218401
criminal damage,2009,8,3,11,RESIDENCE,41.868172512,-87.774229791
theft,2008,12,2,10,RESIDENCE,41.700913336,-87.607384733
theft,2012,6,28,7,STREET,41.929430929,-87.643779347
theft,2010,11,26,3,RESIDENCE PORCH/HALLWAY,41.879437262,-87.750413773
criminal damage,2015,5,16,14,OTHER,41.809439597,-87.674808267
criminal damage,2012,10,28,14,STREET,41.92362428,-87.698523385
theft,2004,5,12,24,APARTMENT,41.780542283,-87.669091108
theft,2003,10,28,18,STREET,41.710295269,-87.628396612
theft,2006,8,9,24,RESIDENCE,41.744855394,-87.66624908
battery,2012,9,27,22,RESIDENCE,41.687986785,-87.616884285
theft,2013,9,21,14,RESIDENCE,41.897943593,-87.695523406
criminal damage,2004,8,7,11,PARKING LOT/GARAGE(NON.RESID.),41.910732708,-87.660590081
battery,2009,1,13,21,STREET,41.750996251,-87.561370919
criminal damage,2011,11,14,24,DEPARTMENT STORE,41.939315143,-87.70942733
theft,2007,6,10,21,STREET,41.89943264,-87.664936553
battery,2002,5,17,20,SIDEWALK,41.803021054,-87.621050731
criminal damage,2013,1,8,10,ATHLETIC CLUB,41.809669669,-87.594427666
criminal damage,2012,12,2,17,CTA BUS,41.793579386,-87.645142068
theft,2003,1,26,16,RESIDENTIAL YARD (FRONT/BACK),41.911799841,-87.718270266
battery,2003,9,22,14,STREET,41.791821347,-87.659671374
theft,2007,4,29,2,STREET,41.865193385,-87.65988557
battery,2002,2,16,10,STREET,41.722521805,-87.626259274
theft,2003,3,1,2,RESIDENCE-GARAGE,41.7760871,-87.712042063
theft,2003,11,30,13,OTHER,41.853601722,-87.68323458
theft,2006,9,9,22,VEHICLE NON-COMMERCIAL,41.924947914,-87.700678316
battery,2007,11,2,17,SIDEWALK,41.901717761,-87.721397533
battery,2014,2,9,22,STREET,41.807083442,-87.618097079
theft,2004,8,2,20,STREET,41.855030108,-87.721446355
theft,2007,6,29,16,RESIDENCE,41.699108469,-87.612322788
theft,2004,3,9,13,"SCHOOL, PUBLIC, BUILDING",41.906979514,-87.646375805
battery,2009,12,29,21,SIDEWALK,41.901842459,-87.726278212
criminal damage,2005,11,19,24,SMALL RETAIL STORE,41.832329279,-87.616983146
battery,2011,2,10,22,SIDEWALK,41.883600361,-87.756405846
theft,2003,8,22,22,APARTMENT,41.767603354,-87.57144303
battery,2009,2,11,9,STREET,41.772724129,-87.701754834
criminal damage,2014,10,3,15,SMALL RETAIL STORE,41.932831201,-87.643353162
theft,2010,6,29,8,STREET,41.787305207,-87.590816081
battery,2002,2,4,24,STREET,41.776897256,-87.660498495
criminal damage,2004,9,28,10,SIDEWALK,41.909522237,-87.754177631
criminal damage,2011,8,31,3,ALLEY,41.892299753,-87.744001666
theft,2005,5,15,14,OTHER,41.795730196,-87.622492022
criminal damage,2016,5,15,19,DRUG STORE,41.813803157,-87.704715262
criminal damage,2013,7,7,13,PARKING LOT/GARAGE(NON.RESID.),41.815418448,-87.66514317
criminal damage,2008,1,16,14,STREET,41.996796552,-87.67429656
criminal damage,2008,8,26,15,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.677751711,-87.646311583
criminal damage,2008,6,28,15,SPORTS ARENA/STADIUM,41.830890148,-87.635521681
battery,2007,7,27,20,STREET,41.988198299,-87.655327998
battery,2005,9,22,11,APARTMENT,41.884656631,-87.727575684
theft,2006,3,3,22,APARTMENT,41.775993273,-87.611924224
battery,2006,10,4,15,SIDEWALK,41.783182292,-87.637564499
criminal damage,2010,9,28,13,RESTAURANT,41.922904107,-87.746266582
criminal damage,2001,12,29,14,STREET,41.857090213,-87.632017663
theft,2003,12,12,13,RESIDENCE-GARAGE,41.728420265,-87.665873283
battery,2005,4,1,13,STREET,41.758125035,-87.605376887
criminal damage,2009,1,5,16,"SCHOOL, PUBLIC, BUILDING",41.949099305,-87.650765114
criminal damage,2014,7,3,19,APARTMENT,41.764802087,-87.576941433
criminal damage,2010,12,21,17,PARKING LOT/GARAGE(NON.RESID.),41.953440511,-87.746012173
theft,2016,6,8,15,APARTMENT,41.859987622,-87.723770525
battery,2005,6,15,9,STREET,41.736939338,-87.665524943
theft,2004,7,26,1,STREET,41.896990295,-87.651867571
criminal damage,2004,8,15,7,STREET,41.908514273,-87.706968373
theft,2017,1,22,21,APARTMENT,41.779201821,-87.687645566
battery,2016,11,17,10,RESIDENCE,41.773296593,-87.66282004
criminal damage,2004,8,1,12,RESIDENCE,41.783358369,-87.596269793
theft,2007,12,31,17,RESIDENCE PORCH/HALLWAY,41.781620174,-87.641552166
theft,2005,4,11,21,COLLEGE/UNIVERSITY GROUNDS,41.70600611,-87.714178443
criminal damage,2015,11,12,8,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.936962268,-87.700206749
criminal damage,2001,8,5,17,GROCERY FOOD STORE,41.896240616,-87.663441863
battery,2001,12,4,8,"SCHOOL, PUBLIC, BUILDING",41.902620781,-87.686870124
theft,2005,9,3,16,STREET,41.907420613,-87.685925328
battery,2014,1,20,11,SIDEWALK,41.898074115,-87.71640014
theft,2005,2,22,19,RESIDENCE PORCH/HALLWAY,41.905932549,-87.638841519
battery,2010,1,18,19,SIDEWALK,41.902660407,-87.726828819
criminal damage,2002,9,20,15,RESIDENCE,41.928861982,-87.662622935
battery,2004,3,2,20,STREET,41.813428919,-87.631111226
battery,2003,2,23,16,SIDEWALK,41.896335387,-87.721224863
theft,2007,3,4,23,STREET,41.837115953,-87.735594677
battery,2011,9,2,13,STREET,41.82017552,-87.621051425
criminal damage,2017,2,16,22,STREET,41.894760587,-87.63654578
battery,2003,1,2,14,SIDEWALK,41.894997282,-87.74666914
battery,2006,4,21,23,SIDEWALK,41.810364089,-87.619619528
battery,2010,5,15,23,STREET,41.781328525,-87.710488224
theft,2002,5,18,1,STREET,41.76350538,-87.597002882
battery,2014,12,30,19,SIDEWALK,41.895935969,-87.716328893
criminal damage,2005,1,29,20,STREET,42.008893378,-87.679172138
battery,2007,8,5,17,SIDEWALK,42.007967889,-87.662410749
theft,2013,12,2,24,RESIDENCE,41.729368159,-87.562153794
battery,2008,3,6,24,SIDEWALK,41.880399914,-87.753008553
criminal damage,2005,4,11,24,RESIDENCE,41.905867194,-87.666236006
theft,2008,5,16,14,RESIDENCE,41.810755291,-87.595963137
theft,2003,5,27,20,PARKING LOT/GARAGE(NON.RESID.),41.995566328,-87.660436794
battery,2011,9,22,9,STREET,41.882015615,-87.726337391
battery,2003,4,7,24,STREET,41.783308392,-87.610866926
criminal damage,2004,5,14,16,CONSTRUCTION SITE,41.903838027,-87.635561788
battery,2011,7,8,3,PARKING LOT/GARAGE(NON.RESID.),41.880401861,-87.752850634
battery,2007,5,23,24,COLLEGE/UNIVERSITY RESIDENCE HALL,41.924412074,-87.657216393
battery,2008,7,6,21,STREET,41.789054603,-87.693670412
criminal damage,2015,3,11,11,"SCHOOL, PUBLIC, BUILDING",41.98287878,-87.791440835
criminal damage,2003,1,10,15,"SCHOOL, PUBLIC, BUILDING",41.688218178,-87.537357913
criminal damage,2001,12,31,13,GROCERY FOOD STORE,41.836466744,-87.665570118
criminal damage,2010,4,2,13,DEPARTMENT STORE,41.882394062,-87.627844798
theft,2013,10,1,14,RESIDENCE,41.845625475,-87.720923066
battery,2001,7,10,13,STREET,41.702542361,-87.565004834
battery,2008,8,28,5,POLICE FACILITY/VEH PARKING LOT,41.873699424,-87.704705156
battery,2006,1,17,21,STREET,41.960841335,-87.767254542
battery,2009,1,17,23,GAS STATION,41.722421445,-87.604486948
theft,2004,1,2,12,STREET,41.873839312,-87.669102656
criminal damage,2007,12,13,13,RESIDENCE PORCH/HALLWAY,41.94050159,-87.677107624
criminal damage,2003,7,20,20,PARK PROPERTY,41.988417199,-87.785788108
theft,2003,5,12,17,OTHER,41.925204736,-87.664171534
theft,2015,6,25,22,STREET,41.871838475,-87.709169723
theft,2006,7,8,18,APARTMENT,41.797056686,-87.634282538
battery,2010,2,6,18,SIDEWALK,41.831085608,-87.619103181
battery,2010,11,8,19,STREET,41.823666092,-87.629935406
battery,2007,3,10,24,STREET,41.720009185,-87.560390273
battery,2008,6,10,19,CTA PLATFORM,41.887979691,-87.773495215
battery,2014,2,23,21,SIDEWALK,41.878908579,-87.745218985
battery,2003,3,23,14,CHA PARKING LOT/GROUNDS,41.819881744,-87.62635954
battery,2002,3,18,1,SIDEWALK,41.885647128,-87.729105069
battery,2003,7,16,20,CTA PLATFORM,41.904370109,-87.631460067
battery,2016,7,28,24,ALLEY,41.702659919,-87.618519452
battery,2005,11,2,13,CHA APARTMENT,41.904560639,-87.637515564
battery,2004,8,8,13,STREET,41.770670935,-87.617002393
battery,2016,11,12,9,RESIDENCE,41.882206095,-87.767398322
criminal damage,2001,10,15,6,PARKING LOT/GARAGE(NON.RESID.),41.911827547,-87.700142918
theft,2001,9,20,15,STREET,41.910545002,-87.71916036
theft,2009,4,21,15,RESIDENCE,41.752168839,-87.621411654
theft,2016,11,24,20,APARTMENT,41.791265806,-87.660872637
battery,2016,2,5,24,SIDEWALK,41.867097885,-87.723750713
battery,2014,5,17,12,STREET,41.769617132,-87.661520348
criminal damage,2007,6,4,15,OTHER,41.929627277,-87.785659069
theft,2012,4,6,9,RESIDENCE,41.81109885,-87.706506084
theft,2007,4,10,19,OTHER,41.759735201,-87.644880711
criminal damage,2013,4,20,22,MOVIE HOUSE/THEATER,41.880737718,-87.628483607
battery,2001,12,11,15,STREET,41.784250634,-87.690949867
theft,2013,11,9,20,VEHICLE NON-COMMERCIAL,41.739574903,-87.622690299
battery,2010,2,13,22,STREET,41.73464412,-87.545772199
theft,2011,4,10,15,RESIDENCE-GARAGE,41.689328326,-87.657589457
criminal damage,2004,9,22,13,STREET,41.794343246,-87.623647843
criminal damage,2005,12,16,10,STREET,41.777209526,-87.698986828
theft,2013,11,28,1,STREET,42.002437149,-87.690003376
theft,2017,3,18,10,STREET,41.922635931,-87.686157363
theft,2001,6,24,2,OTHER,41.924429185,-87.721941205
battery,2009,3,6,24,RESIDENCE,41.882825154,-87.76162742
battery,2002,1,24,14,STREET,41.767520409,-87.672388919
theft,2004,9,21,4,COIN OPERATED MACHINE,41.980781089,-87.699081408
theft,2007,9,13,21,RESIDENCE,41.89220735,-87.680731404
theft,2003,6,5,2,APARTMENT,41.90462722,-87.710275782
criminal damage,2002,6,23,14,STREET,41.891088553,-87.686703619
battery,2002,6,15,19,SIDEWALK,41.776994567,-87.665417521
criminal damage,2015,10,1,11,RESIDENCE,41.879424049,-87.751596296
theft,2003,8,18,19,STREET,41.949223844,-87.701776417
criminal damage,2010,8,19,16,SMALL RETAIL STORE,41.932227729,-87.64476722
theft,2016,12,4,14,STREET,41.988372382,-87.672474417
criminal damage,2009,11,1,17,SMALL RETAIL STORE,41.929494816,-87.683916158
theft,2005,6,18,18,RESIDENCE,41.701101871,-87.625732308
battery,2003,2,26,13,STREET,41.777931383,-87.601611339
criminal damage,2007,6,24,13,RESTAURANT,41.72235203,-87.58430412
criminal damage,2013,1,10,24,STREET,41.75255074,-87.701252654
theft,2006,7,4,10,STREET,41.665915012,-87.640310778
battery,2013,11,25,22,STREET,41.906427216,-87.773080595
theft,2017,4,21,21,"SCHOOL, PUBLIC, BUILDING",41.799333259,-87.758827342
battery,2006,10,26,13,SIDEWALK,41.824898025,-87.617018294
theft,2013,10,14,20,STREET,41.86982616,-87.723842281
battery,2016,3,9,24,"SCHOOL, PUBLIC, BUILDING",41.735066839,-87.650896405
battery,2006,11,19,20,SIDEWALK,41.900358126,-87.76162533
criminal damage,2007,10,31,18,RESIDENCE,41.929969692,-87.77470844
battery,2010,2,9,22,STREET,41.939665897,-87.781125805
criminal damage,2015,3,5,7,STREET,41.786689088,-87.617399787
theft,2007,11,21,7,STREET,41.896545415,-87.637628288
battery,2007,7,20,3,VEHICLE NON-COMMERCIAL,41.923994863,-87.765070604
battery,2002,6,2,17,STREET,41.815868976,-87.631176282
theft,2012,11,29,20,STREET,41.89786794,-87.671009825
theft,2006,1,1,21,STREET,41.856277428,-87.62389589
battery,2003,3,13,1,SIDEWALK,41.740558091,-87.542973836
battery,2007,1,9,22,ALLEY,41.968533072,-87.654812168
criminal damage,2010,4,15,18,RESIDENCE-GARAGE,41.94585199,-87.727382693
theft,2010,12,25,4,STREET,41.886027686,-87.642784654
criminal damage,2001,5,29,17,GROCERY FOOD STORE,41.90950483,-87.746962481
theft,2006,11,15,16,CTA PLATFORM,41.83893231,-87.665779349
battery,2007,3,9,20,STREET,41.825270456,-87.707541936
battery,2003,6,19,22,POOL ROOM,41.995398552,-87.715527295
criminal damage,2004,10,23,12,STREET,41.899868518,-87.657357822
theft,2011,7,24,3,RESIDENCE,41.896139072,-87.716334284
theft,2012,4,14,20,APARTMENT,41.930349697,-87.643688603
battery,2011,4,4,24,ALLEY,41.751045454,-87.563796372
theft,2002,9,10,15,RESIDENCE-GARAGE,41.810565767,-87.746908295
criminal damage,2016,8,12,12,STREET,41.870366594,-87.627488753
criminal damage,2016,9,6,14,SMALL RETAIL STORE,41.900773494,-87.626713182
theft,2008,10,27,9,STREET,41.899199074,-87.769195098
criminal damage,2010,12,15,13,STREET,41.884466819,-87.634266948
criminal damage,2017,7,22,14,RESIDENCE,41.795358628,-87.663407931
theft,2007,5,20,18,APARTMENT,41.752703339,-87.593084065
criminal damage,2013,7,31,8,"SCHOOL, PUBLIC, BUILDING",41.894272651,-87.726052394
theft,2011,4,30,21,RESIDENCE,41.864688656,-87.710494824
theft,2006,6,3,17,RESTAURANT,41.750239984,-87.672467266
criminal damage,2017,7,6,21,STREET,41.908232739,-87.678635842
battery,2001,12,2,8,STREET,41.880509252,-87.734746111
battery,2012,2,20,19,OTHER RAILROAD PROP / TRAIN DEPOT,41.922005911,-87.800690494
battery,2004,11,16,19,CHA PARKING LOT/GROUNDS,41.82324695,-87.621589723
