crime_type,year,month,day,hour,location,latitude,longitude
4,2013,1,13,17,CONVENIENCE STORE,42.0160421,-87.668684758
3,2001,9,29,4,GAS STATION,41.896652767,-87.637682218
1,2001,4,17,19,STREET,41.860977845,-87.727314649
0,2005,7,21,17,RESIDENCE,41.776041941,-87.600965579
3,2009,3,22,12,STREET,41.745382548,-87.601380078
4,2014,1,26,19,STREET,41.994291643,-87.709254863
1,2011,5,3,11,SIDEWALK,41.884939807,-87.756456226
0,2012,2,12,19,RESIDENCE-GARAGE,41.740577299,-87.5429736
3,2008,1,21,19,CTA PLATFORM,41.800464977,-87.723370404
0,2004,9,15,18,CTA BUS,41.894981059,-87.748869385
2,2002,1,18,5,STREET,41.910857774,-87.652013997
1,2007,2,21,15,APARTMENT,41.794037951,-87.663762731
2,2001,10,28,1,STREET,41.911228462,-87.652976283
4,2006,5,19,17,AIRPORT/AIRCRAFT,41.979006297,-87.906463155
1,2004,3,4,12,CHA PARKING LOT/GROUNDS,41.826619912,-87.612827415
1,2012,6,8,22,STREET,41.873433563,-87.726708664
0,2008,12,16,1,RESIDENTIAL YARD (FRONT/BACK),41.972575577,-87.666099326
2,2003,6,19,19,STREET,41.851670519,-87.714163133
1,2002,11,26,22,SIDEWALK,41.917155633,-87.727382343
1,2003,3,13,10,CHA HALLWAY/STAIRWELL/ELEVATOR,41.82835964,-87.626497423
1,2008,2,8,13,STREET,41.761109412,-87.644308897
3,2003,7,15,15,ALLEY,41.771549564,-87.679675678
1,2014,9,29,24,SIDEWALK,41.892351995,-87.713781411
2,2010,3,6,17,STREET,41.74181305,-87.604967558
0,2001,8,8,5,STREET,41.733173518,-87.541430364000007
4,2011,7,1,12,STREET,41.935610726,-87.64741378
1,2007,5,10,19,STREET,41.746665865,-87.605106926
4,2015,3,9,14,RESIDENTIAL YARD (FRONT/BACK),41.964464293,-87.653568417
4,2010,8,29,11,OTHER RAILROAD PROP / TRAIN DEPOT,41.878931004,-87.639585621
2,2004,6,6,22,STREET,41.804802413,-87.743087664
0,2003,8,13,23,STREET,41.975035046,-87.654974842
4,2016,3,31,14,RESIDENCE PORCH/HALLWAY,41.941188986,-87.640436534
4,2011,2,11,13,"SCHOOL, PUBLIC, BUILDING",41.750661467,-87.714137973
3,2017,7,13,17,STREET,41.797601163,-87.624165672
0,2003,12,28,11,STREET,41.764931961,-87.605545535
3,2002,11,15,19,STREET,41.907660661,-87.706939981
4,2016,3,31,20,STREET,41.890117059,-87.645146205
1,2012,1,28,21,SIDEWALK,41.879279146,-87.762643138
3,2008,4,20,16,ALLEY,41.808425785,-87.685217416
3,2016,7,14,9,GROCERY FOOD STORE,41.722362598,-87.58382047
0,2015,6,1,13,PARKING LOT/GARAGE(NON.RESID.),41.847289047,-87.724639811
4,2004,9,23,8,PARK PROPERTY,41.78210152,-87.586502002
0,2011,11,12,17,RESIDENCE,41.922454855,-87.651085914
1,2006,4,7,23,ALLEY,41.675534962,-87.627403387
0,2004,8,9,19,RESIDENTIAL YARD (FRONT/BACK),41.760217016,-87.69902226
0,2014,4,12,22,STREET,41.761474976,-87.613956177
2,2004,1,15,7,STREET,41.908533952,-87.726475653
2,2003,10,9,22,STREET,41.968409405,-87.712486053
2,2013,11,21,3,STREET,41.879148115,-87.740567984
4,2011,9,22,8,STREET,41.775908757,-87.615517984
4,2002,3,1,10,RESIDENCE,41.995595658,-87.670192458
2,2001,4,14,1,STREET,41.909140507,-87.660496586
3,2015,6,19,15,RESTAURANT,41.873510659,-87.720554136
3,2001,9,7,1,VEHICLE NON-COMMERCIAL,41.873049009,-87.744567739
4,2009,7,17,18,RESIDENTIAL YARD (FRONT/BACK),41.718603874,-87.566912373
2,2012,2,29,7,STREET,41.881014295,-87.702466899
4,2017,4,25,24,SMALL RETAIL STORE,41.795197252,-87.58650401
1,2005,6,6,18,SIDEWALK,41.896329423,-87.727344179
3,2004,6,23,14,STREET,41.713212258,-87.681830995
1,2008,12,18,21,STREET,41.775927965,-87.61551777
4,2014,4,14,24,COLLEGE/UNIVERSITY RESIDENCE HALL,41.7128602,-87.592464611
1,2009,8,5,10,SIDEWALK,41.937987889,-87.810753136
3,2003,1,31,1,STREET,41.793529101,-87.642707624
1,2014,5,1,20,SIDEWALK,41.740215724,-87.552706214
2,2005,7,26,23,SIDEWALK,41.881307619,-87.676949835
3,2004,9,25,20,PARK PROPERTY,41.804089795,-87.605051208
3,2004,5,9,1,STREET,41.839403599,-87.613847342
2,2001,3,19,18,STREET,41.773450846,-87.703159116
2,2004,5,19,20,STREET,41.758720844,-87.663627854
0,2010,8,10,2,RESIDENCE,41.782210715,-87.692260837
4,2002,8,3,8,SMALL RETAIL STORE,41.967929495999996,-87.649288171
3,2017,7,27,1,HOTEL/MOTEL,41.892017399,-87.624165306
1,2009,6,21,17,STREET,41.777000866,-87.652002823
3,2002,10,21,18,SIDEWALK,41.706461203,-87.642819913
0,2006,11,1,20,STREET,41.910335125,-87.739783568000007
1,2004,5,30,13,BARBERSHOP,41.685914611,-87.620824569
3,2009,3,3,20,GROCERY FOOD STORE,41.926190033,-87.756224399
2,2004,10,4,20,STREET,41.903496824,-87.628670479
4,2004,3,16,11,COMMERCIAL / BUSINESS OFFICE,41.88000036,-87.636717174
4,2001,3,9,14,RESTAURANT,41.880263194,-87.62450827
3,2005,3,28,8,CTA BUS,41.865946617,-87.705654876
0,2005,7,5,22,STREET,41.752135385,-87.612524926
3,2009,6,5,21,HOTEL/MOTEL,41.880452272,-87.748722719
4,2010,1,19,2,RESTAURANT,41.890067525,-87.686673517
4,2003,8,5,10,DEPARTMENT STORE,41.923955028,-87.767562344
1,2014,6,11,17,STREET,41.850448992,-87.729564893
2,2012,11,10,21,STREET,41.869559676,-87.743762659
0,2003,10,31,14,SMALL RETAIL STORE,41.939941196,-87.652038958
3,2011,4,27,9,RESIDENTIAL YARD (FRONT/BACK),41.855883515,-87.726089009
3,2006,11,13,16,GROCERY FOOD STORE,41.860797245,-87.715565515
0,2008,11,15,1,RESIDENCE,41.852997828,-87.681754126
2,2003,10,22,21,STREET,41.757327195,-87.644213747
2,2004,7,7,20,STREET,41.851745904,-87.706810451
2,2001,6,21,21,STREET,41.868665342,-87.744354636
1,2001,1,19,18,CHA PARKING LOT/GROUNDS,41.840765072,-87.628951817
0,2006,10,23,14,GROCERY FOOD STORE,41.880230725,-87.765829403
3,2016,10,17,3,STREET,41.904685949,-87.726365155
4,2001,5,19,15,RESIDENCE-GARAGE,41.898509371,-87.678540492
4,2002,5,9,17,PARKING LOT/GARAGE(NON.RESID.),41.98262954,-87.65658978
1,2003,12,8,20,STREET,41.712527911,-87.631782036
1,2012,7,20,21,STREET,41.751423912,-87.592142268
2,2001,8,15,8,STREET,41.923164101,-87.74612824
2,2002,9,3,11,STREET,41.801692642,-87.742991505
0,2016,9,21,8,STREET,41.800875435,-87.601038623
2,2013,11,1,20,STREET,41.879148115,-87.740567984
4,2003,9,22,17,TAVERN/LIQUOR STORE,41.961309655,-87.688990671
0,2003,6,3,3,STREET,41.800729638,-87.669630844
0,2006,4,4,19,SMALL RETAIL STORE,41.749918509,-87.624518496
1,2004,2,7,19,RESIDENCE,41.874125579,-87.743658279
2,2002,8,5,20,STREET,41.80632805,-87.664911196
0,2004,4,3,15,STREET,41.882133986,-87.68279855
1,2011,12,27,17,SIDEWALK,41.883063421,-87.76985852
0,2009,9,21,19,OTHER,41.776322631,-87.605838376
2,2011,8,11,22,STREET,41.805239693,-87.619485678
2,2002,10,17,20,RESIDENCE,41.994477571,-87.705607493
2,2006,10,20,4,STREET,41.807032995,-87.741919131
0,2004,12,7,15,STREET,41.893650526,-87.759290438
0,2001,12,31,10,STREET,41.778641857,-87.684699814
0,2014,5,11,21,STREET,42.013024158,-87.68754903
3,2001,1,29,5,RESTAURANT,41.930038606,-87.709231089
4,2012,2,2,10,APARTMENT,41.906899902,-87.640888264
3,2009,7,31,3,STREET,41.733457563,-87.669444558
4,2001,9,21,9,"SCHOOL, PUBLIC, BUILDING",41.688107014,-87.537553324
3,2016,4,17,2,ALLEY,41.978552752,-87.70006709
1,2010,2,3,19,SIDEWALK,41.884917854,-87.756456424
0,2005,10,11,22,STREET,41.721985306,-87.557978273
4,2010,7,29,12,STREET,41.907534845,-87.674168451
4,2013,5,19,17,APARTMENT,41.751581544,-87.645283013
3,2009,12,15,20,SMALL RETAIL STORE,41.758414671,-87.614767365
3,2013,7,20,20,STREET,41.899340553,-87.73112849
0,2008,12,4,17,RESIDENCE,41.985244591,-87.711380912
1,2009,2,1,9,STREET,41.751689457,-87.665903469
4,2002,10,3,17,RESIDENCE,41.784304025,-87.646113921
0,2003,11,30,24,RESIDENCE,41.711339333,-87.602671045
3,2002,4,14,19,RESIDENCE,41.693001463,-87.541319177
4,2001,5,13,17,STREET,41.923513142,-87.710297848
3,2016,4,22,1,ALLEY,41.679026508,-87.638332486
1,2001,8,14,22,SIDEWALK,41.891933009,-87.713436547
1,2010,4,25,11,RESIDENCE,41.808653221,-87.62119742
2,2008,4,14,8,STREET,41.909940034,-87.721499025
0,2013,6,19,16,RESIDENCE,41.790912717,-87.70716116
2,2004,8,16,20,STREET,41.863608847,-87.725098128
4,2005,6,1,6,STREET,41.889935918,-87.689135524
4,2009,1,1,6,APARTMENT,41.86315933,-87.622454163
3,2001,6,3,1,STREET,41.9088528,-87.734940611
3,2012,3,28,24,STREET,41.80804621,-87.675889917
4,2008,9,25,12,STREET,41.763813355,-87.566473544
0,2016,11,6,14,STREET,41.900915738,-87.718183718
1,2015,9,11,20,VEHICLE NON-COMMERCIAL,41.773421714,-87.674964191
0,2001,5,28,22,RESIDENCE,41.891466748,-87.717565548
0,2004,10,27,15,STREET,41.742858637,-87.621166404
1,2004,9,23,24,STREET,41.902829376,-87.721434673
4,2007,12,20,24,BANK,41.867584815,-87.6971543
0,2010,8,9,22,STREET,41.740451125,-87.54418064
0,2001,6,13,22,STREET,41.852990688,-87.629390299
0,2007,3,8,2,STREET,41.845822134,-87.707514193
2,2013,9,27,17,STREET,41.879598175,-87.739506269
2,2010,2,3,6,STREET,41.884443093,-87.74616711
2,2006,3,13,8,STREET,41.780716924,-87.672726388
3,2014,7,5,9,DRUG STORE,41.895732399,-87.687784384
4,2001,9,13,15,GROCERY FOOD STORE,41.765988783,-87.573789768
1,2004,4,1,15,OTHER,41.796213241,-87.617638522
4,2016,12,15,13,RESIDENCE,41.953342899,-87.68844595
0,2003,5,13,21,STREET,41.786442172,-87.646171755
2,2001,8,24,22,STREET,41.955921577,-87.651254816
1,2015,1,16,11,SIDEWALK,41.874947338,-87.72547164
1,2005,12,2,13,ALLEY,41.917591997,-87.68614954
3,2002,9,28,16,RESTAURANT,41.892628411,-87.63115524
1,2004,2,27,14,SIDEWALK,41.880332072,-87.758069335
2,2003,4,19,24,STREET,41.88104652,-87.699348928
3,2006,11,16,3,STREET,41.766458362,-87.65172216
1,2010,9,17,13,"SCHOOL, PUBLIC, BUILDING",41.803667488,-87.590528166
2,2008,5,2,6,STREET,41.880203651,-87.69235824
0,2005,1,1,2,STREET,41.698922569,-87.662282275
2,2003,7,23,21,STREET,41.808233437,-87.696953239
1,2013,8,28,22,SIDEWALK,41.884801266,-87.754011677
0,2010,10,8,21,STREET,41.92721538,-87.652354443
4,2010,11,2,11,"SCHOOL, PUBLIC, BUILDING",41.839816207,-87.617516172
3,2016,10,17,22,SIDEWALK,41.88941436,-87.631065571
3,2008,11,24,11,SIDEWALK,41.839541126,-87.627163385
3,2010,4,4,16,STREET,41.880676015,-87.773243168
0,2005,1,15,3,HOTEL/MOTEL,41.965387049,-87.658338686
4,2013,8,18,15,SMALL RETAIL STORE,41.832120707,-87.616981802
1,2004,10,2,11,CHA PARKING LOT/GROUNDS,41.829879483,-87.612291851
2,2004,5,27,23,STREET,41.910352215,-87.685087464
1,2005,11,6,21,STREET,41.677857848,-87.637949718
2,2005,11,25,21,STREET,41.772592389,-87.70175246
4,2005,8,15,6,PARKING LOT/GARAGE(NON.RESID.),41.800692217,-87.684213423
4,2001,12,18,17,DRUG STORE,41.831086375,-87.617463003
4,2005,11,25,17,RESTAURANT,41.779054042,-87.697560782
1,2015,6,30,16,RESIDENCE,41.687128541,-87.664828494
2,2007,3,17,24,STREET,41.91000676,-87.715510081
1,2007,7,25,19,STREET,41.816397867,-87.632850653
0,2004,1,10,18,MEDICAL/DENTAL OFFICE,41.736965062,-87.582137509
4,2003,3,20,13,OTHER,41.792549212,-87.723137422
2,2004,5,20,23,STREET,41.780835284,-87.664252074
1,2002,2,5,16,STREET,41.780477291,-87.665454709
0,2011,3,11,23,STREET,41.904550887,-87.736196711
1,2012,1,13,20,SIDEWALK,41.882478083,-87.72816913
4,2007,6,14,13,RESIDENCE,41.964601249,-87.763441358
3,2016,1,25,24,SIDEWALK,41.694233758,-87.61219782
2,2012,6,24,8,STREET,41.761975302,-87.68316697
3,2016,4,27,22,RESTAURANT,41.839963582,-87.661445613
1,2008,8,20,18,VEHICLE NON-COMMERCIAL,41.679798523,-87.626771084
2,2004,11,9,23,STREET,41.86304084,-87.666288555
0,2005,8,6,20,RESIDENCE,41.829609327,-87.623995958
2,2002,5,30,7,STREET,41.869561648,-87.74361211
4,2013,1,23,11,VEHICLE-COMMERCIAL,41.919183144,-87.710876422
4,2016,8,18,13,OTHER,41.897368588,-87.624153855
3,2004,2,12,10,STREET,41.736940053,-87.550034589
4,2005,10,8,9,RESIDENCE,41.75438557,-87.565072175
2,2002,12,1,23,STREET,41.917005923,-87.739699714
4,2002,3,12,6,PARKING LOT/GARAGE(NON.RESID.),41.849062793,-87.646470954
0,2003,5,23,19,STREET,41.87244953,-87.686197577
0,2009,5,4,3,STREET,41.899519249,-87.721326693
3,2017,3,19,19,RESIDENCE,41.909891911,-87.679890022
4,2013,5,12,18,STREET,41.695708638,-87.647354466
1,2001,6,7,3,SIDEWALK,41.779032573,-87.706136519
1,2012,7,28,14,SIDEWALK,41.750216839,-87.612480426
4,2014,7,20,14,RESTAURANT,41.88249622,-87.624380767
0,2012,2,27,22,STREET,41.820312983,-87.68845073
3,2007,3,23,22,STREET,41.784331593,-87.655837499
0,2014,11,2,9,ABANDONED BUILDING,41.794459471,-87.701853204
1,2004,1,23,24,SIDEWALK,41.86393215,-87.717789436
0,2001,6,1,15,GAS STATION,41.885944232,-87.686417634
1,2001,1,7,3,RESTAURANT,41.88719192,-87.701528396
2,2008,7,30,8,STREET,41.807083442,-87.618097079
4,2011,12,10,12,VEHICLE NON-COMMERCIAL,41.933053748,-87.727015054
1,2004,11,20,11,CHA PARKING LOT/GROUNDS,41.828690018,-87.613413281
4,2005,5,7,19,STREET,41.804379051,-87.584732228
0,2010,1,12,19,DEPARTMENT STORE,41.844445471,-87.710214089
1,2001,2,3,2,STREET,41.895352878,-87.716084744
3,2006,12,4,21,SIDEWALK,41.747672341,-87.563741379
1,2004,1,6,13,SIDEWALK,41.879217565,-87.699613034
1,2010,4,8,24,SIDEWALK,41.911233978,-87.763368905
4,2008,10,18,10,RESIDENCE,41.799860427,-87.67548215
4,2009,5,28,10,PARKING LOT/GARAGE(NON.RESID.),41.779012821,-87.664208692
1,2002,1,20,13,SIDEWALK,41.789907748,-87.657194225
3,2012,5,26,19,STREET,41.88015212,-87.697404214
2,2004,10,18,3,STREET,41.764796986,-87.640076106
0,2006,10,31,7,COMMERCIAL / BUSINESS OFFICE,41.855800633,-87.646586069
4,2012,8,10,13,SIDEWALK,41.908265588,-87.625877455
1,2012,2,15,24,STREET,41.883319271,-87.729486885
4,2001,7,27,8,STREET,41.877257644,-87.720757017
2,2002,5,10,10,STREET,41.9173098,-87.71460927
0,2002,7,26,15,STREET,41.857565399,-87.6452457
1,2003,4,2,15,STREET,41.860386108,-87.711590145
1,2009,11,24,21,SIDEWALK,41.882805945,-87.761627591
3,2006,8,2,20,SMALL RETAIL STORE,41.685402131,-87.615206938
1,2008,1,28,14,SIDEWALK,41.781515569,-87.60595567
0,2013,10,26,2,RESIDENCE,41.776222971,-87.762564156
3,2009,11,8,23,ALLEY,41.752297956,-87.605230173
0,2003,3,7,12,RESIDENCE-GARAGE,41.814813793,-87.694404622
0,2006,7,8,16,RESIDENCE-GARAGE,41.791347683,-87.79398845
3,2005,5,25,22,STREET,41.755382196,-87.661947357
2,2002,11,24,11,STREET,41.966326696,-87.658064021
0,2003,4,11,6,RESIDENCE-GARAGE,41.941988303,-87.680845208
3,2006,8,4,22,SIDEWALK,41.69137165,-87.621035289
2,2004,5,14,18,HOTEL/MOTEL,41.893346855,-87.623478469
3,2010,11,8,21,SIDEWALK,41.791350864,-87.654802831
1,2016,10,6,9,"SCHOOL, PUBLIC, BUILDING",41.778015745,-87.598061446
4,2011,10,5,11,VEHICLE NON-COMMERCIAL,41.678034628,-87.680729
3,2005,11,3,23,RESIDENCE PORCH/HALLWAY,41.68980008,-87.635049559
2,2006,5,22,5,SIDEWALK,41.881085959,-87.695074157
1,2005,2,4,10,SIDEWALK,41.964752073,-87.648428663
4,2001,3,4,17,APARTMENT,41.906711475,-87.694051187
2,2002,10,5,8,STREET,41.851268765,-87.708892578
0,2002,10,29,24,STREET,41.797302054,-87.599696713
3,2004,4,18,7,STREET,41.805214082,-87.621107133
0,2007,7,29,19,RESIDENCE,41.734145511,-87.674537434
3,2002,12,5,19,STREET,41.692358646,-87.623096746
2,2007,6,19,22,STREET,41.880171918,-87.740606259
1,2004,6,12,17,RESIDENCE,41.965320149,-87.663314347
3,2012,10,14,3,STREET,41.904600541,-87.712443405
2,2002,3,31,19,STREET,41.865916458,-87.742918695
3,2009,7,16,17,RESIDENCE,41.651872554,-87.608773563
3,2010,4,26,23,RESTAURANT,41.881022767,-87.701512057
2,2003,12,17,21,STREET,41.92107896,-87.746220847
4,2001,11,12,13,GROCERY FOOD STORE,41.751001727,-87.627958744
1,2007,9,7,13,SIDEWALK,41.776813296,-87.690895775
2,2006,9,26,22,STREET,41.880511308,-87.744165079
4,2002,4,12,23,STREET,41.91321995,-87.645926797
1,2002,8,17,14,STREET,41.686544262,-87.61440711
3,2008,11,12,16,PARKING LOT/GARAGE(NON.RESID.),41.722387043,-87.581680942
1,2011,8,11,11,STREET,41.762001501,-87.691732629
1,2009,3,12,14,STREET,41.9559911,-87.760922499
3,2002,1,5,22,ALLEY,41.893504998,-87.765344624
0,2001,7,24,23,STREET,41.651516249,-87.548249232
0,2008,10,18,16,STREET,41.99515335,-87.803737643
3,2004,1,31,1,STREET,41.878056836,-87.701122668
3,2002,3,28,4,STREET,41.853505832,-87.695498927
1,2005,6,30,19,SIDEWALK,41.773081899,-87.588747571
4,2006,3,18,18,CHA APARTMENT,41.880930121,-87.709665123
3,2005,2,2,14,STREET,41.866337511,-87.711426017
3,2009,1,18,18,SIDEWALK,41.695426154,-87.620774523
2,2011,7,30,9,VEHICLE NON-COMMERCIAL,41.873330646,-87.725409853
0,2011,5,21,1,"SCHOOL, PUBLIC, GROUNDS",41.994101035,-87.813663999
3,2005,10,15,14,STREET,41.836085835,-87.611668085
0,2011,9,3,23,STREET,41.882104309,-87.684829581
1,2009,2,8,11,STREET,41.837571139,-87.729230915
4,2002,1,31,1,RESIDENCE-GARAGE,41.77602091,-87.726355355
0,2001,3,20,18,OTHER,41.776549294,-87.689816887
0,2009,9,15,10,STREET,41.763331388,-87.706447066
1,2004,4,22,11,STREET,41.765918909,-87.656562758
4,2004,4,23,19,OTHER,41.857871142,-87.661661988
1,2001,3,31,19,STREET,41.888825535,-87.755885069
3,2007,1,14,18,STREET,41.754903173,-87.607102832
4,2005,3,17,6,PARKING LOT/GARAGE(NON.RESID.),41.838491757,-87.612415362
1,2001,2,19,13,CTA PLATFORM,41.887837344,-87.765185496
3,2005,7,26,16,SIDEWALK,41.780013087,-87.623285247
4,2014,10,13,16,OTHER,41.891990384,-87.611461502
1,2004,8,9,11,SIDEWALK,41.783302344,-87.605994141
0,2005,8,3,1,RESIDENCE,41.679169054,-87.627499116
0,2003,2,5,15,"SCHOOL, PRIVATE, BUILDING",41.992835785,-87.69947674
2,2002,10,4,17,STREET,41.918984872,-87.746173905
1,2016,4,14,19,ALLEY,41.874771707,-87.707084983
2,2009,11,18,22,STREET,41.738978222,-87.663144179
1,2012,2,10,9,CTA GARAGE / OTHER PROPERTY,41.721627204,-87.624485177
3,2001,8,1,14,"SCHOOL, PUBLIC, GROUNDS",41.768890502,-87.713372523
3,2009,11,4,18,SIDEWALK,41.770842118,-87.572761068
3,2005,1,15,21,SIDEWALK,41.722273042,-87.623745461
1,2003,1,3,22,STREET,41.755368956,-87.634416245
1,2013,10,22,19,PARKING LOT/GARAGE(NON.RESID.),41.796939201,-87.703651531
4,2012,1,2,9,STREET,41.752353872,-87.614985224
2,2003,12,10,7,STREET,41.858363903,-87.728609444
3,2007,6,26,18,STREET,41.778969538,-87.666676571
0,2006,6,1,17,RESIDENCE,41.912242963,-87.728850624
2,2009,3,17,20,STREET,41.753008554,-87.553756952
0,2003,5,9,1,RESIDENCE,41.708200072,-87.651378386
2,2006,3,10,22,GAS STATION,41.9603617,-87.776354951
2,2016,5,19,21,STREET,41.879597511,-87.739377753
2,2002,3,5,9,STREET,41.80390481,-87.617534592
3,2016,3,22,1,BAR OR TAVERN,41.901794019,-87.627998616
1,2013,2,25,1,STREET,41.939494565,-87.650305204
1,2009,6,12,22,STREET,41.754021913,-87.550230066
4,2004,3,13,15,PARKING LOT/GARAGE(NON.RESID.),41.88181283,-87.64466246
2,2006,1,10,20,STREET,41.817939584,-87.619828901
2,2008,1,20,7,STREET,41.90556698,-87.726389872
4,2007,7,12,1,STREET,41.910976779,-87.717796891
0,2014,6,5,23,STREET,41.91050543,-87.725130725
2,2004,12,3,1,OTHER,41.894417133,-87.629725251
2,2004,6,26,7,STREET,41.880564371,-87.739548733
4,2008,8,4,20,STREET,41.678442318,-87.681965826
0,2009,2,21,2,RESIDENCE,41.797633663,-87.75755527
4,2006,12,28,13,STREET,41.69189982,-87.642367883
0,2001,4,30,24,PARK PROPERTY,42.001459262,-87.689832953
0,2008,3,13,12,RESIDENCE-GARAGE,41.762038585,-87.690511697
4,2017,4,21,9,OTHER,41.895351689,-87.743532853
4,2010,12,8,11,"SCHOOL, PUBLIC, BUILDING",41.942340471,-87.776364792
4,2009,3,18,3,OTHER,41.993151673,-87.730090478
4,2006,4,2,23,GAS STATION,41.692625682,-87.662984812
3,2009,5,10,13,VEHICLE NON-COMMERCIAL,41.874218938,-87.736233123
0,2002,1,27,9,RESIDENCE,41.757026093,-87.673324912
2,2001,7,14,20,STREET,41.88709928,-87.765768618
1,2004,12,1,12,SIDEWALK,41.900851493,-87.758208446
1,2001,8,13,18,SIDEWALK,41.898547223,-87.748065505
3,2017,6,12,8,VACANT LOT/LAND,41.869048446,-87.728828172
0,2010,8,6,20,STREET,41.940503052,-87.6768834
4,2006,8,29,12,RESIDENCE,41.745396056,-87.704705082
0,2007,3,14,12,VEHICLE NON-COMMERCIAL,41.924405681,-87.691486067
1,2011,7,13,20,STREET,41.931301745,-87.764314847
4,2001,2,25,20,VEHICLE NON-COMMERCIAL,41.751696221,-87.671818325
0,2011,7,2,12,RESIDENCE,41.934222497,-87.750271671
2,2014,2,4,10,STREET,41.880171918,-87.740606259
0,2017,1,16,1,APARTMENT,41.778623365,-87.692160914
1,2004,7,9,19,CHA PARKING LOT/GROUNDS,41.827952624,-87.614419539
4,2008,8,6,21,STREET,41.822757014,-87.660506543
0,2015,12,27,1,STREET,41.785992238,-87.781573809
1,2002,6,5,21,RESIDENCE,41.746017682,-87.550360324
3,2015,2,6,21,STREET,41.854627138,-87.707773404
4,2013,3,18,3,STREET,41.808334911,-87.691024761
3,2001,9,19,12,SIDEWALK,41.907359601,-87.625813985
0,2009,10,19,19,STREET,41.935161145,-87.6623548
2,2010,5,19,23,STREET,41.893821538,-87.629709751
1,2002,5,3,23,SIDEWALK,41.879466846,-87.748136827
1,2007,8,4,18,STREET,41.893763001,-87.765353356
1,2007,8,31,19,RESIDENCE,41.757608973,-87.611444783
0,2013,1,10,12,RESIDENCE,41.775425902,-87.696042182
4,2006,2,20,8,SIDEWALK,41.878630716,-87.636673298
0,2002,3,23,9,STREET,41.847128186,-87.691069949
1,2009,9,18,24,BANK,41.920983184,-87.671586558
1,2013,6,23,17,SIDEWALK,41.871936415,-87.699494036
3,2016,6,21,13,SIDEWALK,41.757622369,-87.634472427
2,2012,5,1,8,OTHER,41.697086882,-87.620840409
0,2006,1,2,19,RESIDENCE,41.794093296,-87.660553376
0,2005,4,7,20,STREET,41.949637362,-87.758001716
2,2003,1,24,7,STREET,41.851718191,-87.709280948
2,2004,4,18,21,STREET,41.798760901,-87.664711113
2,2004,11,10,12,STREET,41.864855065,-87.666335779
0,2005,3,18,21,STREET,41.687055993,-87.622111661
1,2010,8,3,19,SIDEWALK,41.795999418,-87.648284712
1,2004,2,19,11,CHA PARKING LOT/GROUNDS,41.855689417,-87.727269139
4,2009,12,8,23,STREET,41.689347752,-87.65622728
0,2007,7,20,12,COMMERCIAL / BUSINESS OFFICE,41.935556107,-87.644249959
2,2003,10,10,11,STREET,41.806526494,-87.716574997
4,2007,8,20,2,OTHER,41.820368978,-87.684748473
0,2007,7,27,22,STREET,41.927243123,-87.744734834
3,2006,8,2,14,STREET,41.721053447,-87.655378049
0,2010,4,24,2,STREET,41.767561769,-87.575112845
1,2007,7,26,20,ALLEY,41.895940595,-87.74706821
0,2008,8,26,10,STREET,41.846801978,-87.623527134
1,2007,4,24,17,PARK PROPERTY,41.9090894,-87.705750412
2,2012,5,31,20,STREET,41.880744831,-87.724226926
4,2004,7,10,24,GROCERY FOOD STORE,41.873517205,-87.701005851
0,2012,5,4,18,RESIDENCE,41.808328616,-87.643098887
0,2015,10,5,22,STREET,41.805309638,-87.58899806
3,2002,4,11,12,RESIDENCE PORCH/HALLWAY,41.98548187,-87.666155841
0,2011,2,7,17,RESIDENCE,41.872638842,-87.688629981
0,2010,6,4,16,RESIDENCE,42.022256703,-87.669466498
2,2008,5,9,5,SIDEWALK,41.910584958,-87.671051047
1,2017,4,20,6,RESIDENCE,41.744166208,-87.665713893
3,2004,1,26,24,PARKING LOT/GARAGE(NON.RESID.),41.909098519,-87.651055487
0,2010,3,4,17,"SCHOOL, PUBLIC, GROUNDS",41.867069423,-87.726148375
0,2001,9,11,11,PARKING LOT/GARAGE(NON.RESID.),41.864308644,-87.664865641
1,2012,3,8,19,STREET,41.778074844,-87.609528826
3,2017,7,16,1,SIDEWALK,41.769185486,-87.625732415
2,2005,2,5,6,SIDEWALK,41.910332957,-87.68653882
1,2014,7,18,21,STREET,41.7076935,-87.63556644
0,2015,5,22,4,DRUG STORE,41.924577446,-87.639851979
0,2011,5,6,10,OTHER,41.763931739,-87.601884055
4,2002,8,7,2,STREET,41.741906814,-87.609817899
3,2001,3,17,19,RESTAURANT,41.881735758,-87.641883445
0,2010,5,14,22,RESIDENCE-GARAGE,41.980953229,-87.672198064
2,2005,5,16,22,STREET,41.909857246,-87.746114281
0,2005,3,21,1,APARTMENT,42.01980371,-87.666205668
1,2006,3,1,12,SIDEWALK,41.735102296,-87.551379554
1,2015,2,4,1,STREET,41.808424303,-87.685441179
2,2005,10,9,5,STREET,41.799911401,-87.742952841
0,2003,4,15,12,STREET,41.879292345,-87.741396534
3,2011,8,9,19,CTA BUS STOP,41.761893505,-87.55846566
3,2001,11,29,4,RESIDENCE,41.775392818,-87.763946311
0,2006,12,12,24,STREET,41.772386186,-87.590225656
2,2009,5,25,23,STREET,41.797614924,-87.619298916
0,2008,5,25,12,STREET,41.842798092,-87.660454431
2,2002,7,7,6,STREET,41.788638889,-87.645011568
3,2005,9,25,3,SIDEWALK,41.810720178,-87.618188676
