delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
0,3,25,7,16,13,ORD,SAV,773,OO
0,1,1,1,11,10,PVD,IAD,372,YV
15,5,29,2,19,18,DAL,OKC,181,WN
30,1,18,4,10,8,TPA,LAS,1984,US
90,12,23,7,17,17,DTW,ORD,235,NW
15,9,29,6,18,16,FLL,PHX,1972,US
30,6,27,3,13,12,TYR,DFW,103,MQ
0,1,21,7,21,15,SFO,MSP,1589,NW
105,1,14,7,13,11,ORD,SLC,1249,AA
15,11,20,2,10,9,BTR,IAH,253,XE
0,5,30,3,16,13,MSP,MSY,1040,NW
15,7,8,7,11,6,COS,ATL,1185,OO
15,3,30,5,9,8,TUS,PHX,110,YV
0,6,18,1,20,19,ATL,SAT,874,DL
30,1,15,1,21,19,MEM,DFW,432,NW
15,1,3,3,22,20,ATL,BOS,946,FL
15,4,8,7,21,20,LAS,SJC,386,WN
0,4,5,4,7,6,SMF,SAN,480,WN
30,1,14,7,10,7,LAX,DEN,862,UA
0,10,4,4,13,11,DEN,SMF,910,UA
0,12,28,5,22,19,EWR,MSY,1167,CO
15,11,1,4,8,6,BDL,CLT,644,US
0,8,29,3,9,6,LAS,SLC,368,WN
0,2,6,2,19,18,DEN,COS,72,OO
0,9,3,1,18,17,RST,ORD,268,MQ
30,10,12,5,13,12,MSP,SNA,1522,NW
105,2,19,1,17,14,CVG,TPA,773,DL
0,11,12,1,17,14,SFO,DEN,967,UA
0,11,12,1,21,19,CLE,TPA,927,CO
0,1,12,5,8,6,MGM,ATL,147,EV
0,9,30,7,10,8,BNA,DTW,457,WN
0,5,1,2,21,20,SLC,TUS,601,OO
0,3,27,2,23,18,LAS,MDW,1521,WN
90,7,12,4,14,13,CLT,MCO,468,US
0,6,25,1,15,14,ATL,MCI,692,DL
0,5,26,6,8,7,LBB,DFW,282,MQ
0,5,4,5,18,17,COS,DEN,72,YV
15,3,3,6,15,13,ATL,MSP,906,DL
0,11,7,3,13,12,IAH,SAT,191,CO
60,8,27,1,12,11,FAR,MSP,223,9E
0,6,1,5,8,7,PDX,MFR,222,OO
0,8,4,6,16,15,MHT,BWI,377,WN
0,11,4,7,10,7,PDX,DEN,992,UA
15,12,28,5,10,9,ATL,IND,432,FL
30,10,28,7,14,12,LAS,OAK,407,WN
0,4,23,1,18,16,CRW,IAH,975,XE
0,5,9,3,17,15,ORD,TOL,214,MQ
30,7,30,1,18,16,CLT,SYR,603,US
0,6,29,5,23,22,MSP,CID,221,9E
75,3,7,3,11,8,EWR,MCI,1092,XE
105,3,17,6,14,12,ORD,SFO,1846,UA
0,3,17,6,11,10,SBA,LAX,89,OO
0,4,11,3,11,8,MEM,DCA,762,NW
15,5,8,2,12,11,DFW,SNA,1205,AA
15,1,5,5,20,19,ATL,JAN,341,DL
0,9,10,1,7,6,AUS,IAH,140,CO
0,5,18,5,19,16,STL,MCO,880,WN
0,12,25,2,17,13,IAH,CVG,871,XE
0,5,6,7,21,18,DEN,ORD,888,UA
0,5,14,1,18,16,GEG,SLC,546,OO
0,6,10,7,14,13,DAL,AMA,324,WN
0,3,31,6,12,12,ATL,VPS,264,EV
75,12,22,6,18,13,DEN,JFK,1626,B6
0,8,13,1,20,17,LAX,ELP,714,WN
0,7,23,1,8,7,DEN,SFO,967,F9
45,11,16,5,19,13,SFO,DFW,1464,AA
105,1,31,3,16,14,DFW,TUS,813,AA
0,10,19,5,8,6,OAK,SLC,588,OO
15,10,2,2,15,13,DFW,SEA,1660,AA
15,6,11,1,22,18,SJU,BDL,1666,AA
0,5,29,2,19,16,MSP,DTW,528,NW
75,1,11,4,17,16,BUF,ORD,473,MQ
0,12,12,3,14,13,SAN,FAT,314,XE
0,4,14,6,16,14,PHX,DEN,602,WN
0,7,26,4,13,12,HDN,SLC,251,XE
0,10,17,3,16,14,ORD,LAX,1745,AA
30,12,28,5,20,15,PHX,ORD,1440,UA
0,11,21,3,8,6,EWR,STL,872,XE
60,6,16,6,17,11,SEA,DFW,1660,AS
15,2,18,7,21,14,HNL,LAX,2556,UA
30,4,8,7,12,10,ATL,SBN,566,EV
15,7,12,4,7,7,DTW,PHX,1671,NW
0,12,27,4,9,6,RAP,MSP,490,NW
0,4,20,5,22,15,LAS,ISP,2283,WN
15,2,9,5,10,9,HRL,SAT,233,WN
120,12,4,2,19,18,SDF,MSP,603,9E
15,8,29,3,18,16,ORD,MEM,491,NW
0,7,6,5,5,21,LGB,IAD,2277,B6
75,2,14,3,15,14,ATL,JAX,270,DL
0,2,13,2,15,14,CLT,ILM,185,YV
45,11,19,1,11,9,CVG,LGA,585,MQ
15,8,9,4,16,14,MIA,IAH,964,CO
45,8,7,2,17,11,PHX,ORD,1440,AA
15,4,17,2,14,11,ABQ,DFW,569,AA
0,5,14,1,12,11,SNA,SJC,342,WN
15,5,7,1,21,18,DEN,OMA,472,UA
0,5,13,7,19,17,ORD,COS,911,OO
15,4,8,7,14,12,IAD,MYR,372,YV
0,10,14,7,14,12,ORF,DTW,529,NW
0,11,9,5,23,20,SFO,DEN,967,F9
15,2,19,1,19,17,EWR,MSP,1008,NW
0,3,11,7,21,20,PHX,LAS,256,WN
45,3,30,5,12,11,SAT,DAL,248,MQ
45,12,25,2,21,19,BOS,PIT,496,B6
0,8,9,4,13,11,ORD,JAN,677,MQ
0,10,7,7,12,9,MIA,LGA,1097,AA
0,10,14,7,23,21,IAD,CLE,288,YV
0,1,20,6,11,8,OAK,PHX,646,US
0,1,26,5,9,7,MIA,CVG,948,DL
15,1,30,2,7,6,RDU,JFK,426,MQ
0,7,15,7,7,6,LEX,DTW,296,9E
30,6,4,1,21,18,MEM,PIT,652,9E
0,2,24,6,19,13,DEN,PHL,1557,US
0,5,9,3,11,10,ATL,DFW,732,AA
0,4,3,2,10,8,IAH,LBB,458,XE
120,8,1,3,0,23,ATL,IND,432,FL
0,11,9,5,16,15,ATL,PIT,526,DL
0,9,9,7,22,21,MSP,FAR,223,NW
120,11,21,3,22,20,HOU,MDW,937,WN
15,1,7,7,15,14,AGS,ATL,143,EV
0,6,29,5,14,13,TUL,DAL,237,WN
15,11,26,1,8,6,SGF,ATL,563,EV
0,3,30,5,13,11,SAN,LAS,258,WN
0,5,12,6,13,12,GSO,MCO,534,OH
180,8,2,4,22,19,DEN,SGF,637,OO
0,6,27,3,12,11,HOU,HRL,276,WN
15,12,31,1,9,7,AUS,SFO,1504,UA
30,12,21,5,19,16,EWR,DEN,1605,CO
0,10,12,5,10,9,MSP,LNK,331,9E
15,11,12,1,20,15,DFW,EWR,1372,CO
30,8,24,5,20,19,ICT,DFW,328,MQ
0,5,25,5,15,14,SYR,JFK,209,B6
0,7,7,6,9,8,LAX,YUM,237,OO
30,6,11,1,22,19,LGA,MCO,950,DL
0,11,5,1,11,9,ORD,FSD,462,OO
0,4,13,5,7,6,HOU,SAT,192,WN
15,10,22,1,19,14,LAS,DFW,1055,AA
15,5,29,2,19,16,PHL,SFO,2521,US
0,10,8,1,21,20,CLT,ORF,290,US
15,12,10,1,12,11,SMF,PDX,479,WN
135,3,29,4,14,8,EGE,EWR,1725,AA
15,9,21,5,21,19,ATL,BOI,1838,DL
0,1,11,4,11,10,PHL,RDU,336,WN
0,10,21,7,18,17,BUF,BWI,281,WN
15,4,13,5,17,16,LGA,DCA,214,US
0,5,31,4,16,13,MDW,BUF,468,WN
0,11,25,7,6,0,SEA,IAH,1874,CO
0,11,24,6,14,12,BWI,MIA,946,FL
30,6,29,5,16,15,BWI,CLE,314,XE
0,10,31,3,10,9,MEM,BTR,319,9E
60,4,11,3,11,9,IAH,ELP,667,XE
15,7,16,1,22,20,LGA,STL,887,AA
0,1,24,3,18,16,JFK,CLE,425,OH
0,5,12,6,16,14,MCI,DFW,460,AA
45,4,10,2,19,18,DEN,COS,72,OO
0,3,11,7,17,16,LGA,BOS,185,US
0,3,26,1,0,16,LAX,JFK,2475,DL
210,2,8,4,13,11,DEN,RNO,804,UA
195,4,6,5,14,13,DEN,RAP,301,OO
0,2,16,5,15,14,OAK,BUR,325,WN
0,7,24,2,8,7,LAX,OAK,337,OO
0,4,24,2,9,7,LGA,CLT,544,OH
15,5,30,3,23,19,IAH,TPA,787,CO
0,8,17,5,12,11,IAH,MSY,305,CO
0,11,22,4,9,8,CMH,DFW,927,AA
0,4,14,6,12,13,FWA,ORD,157,MQ
0,1,2,2,21,19,MEM,IAH,469,NW
0,10,9,2,21,18,MDW,SMF,1790,WN
0,1,25,4,18,17,DFW,TUS,813,AA
135,8,8,3,16,13,JAX,EWR,821,XE
0,2,21,3,10,8,ORD,XNA,522,MQ
15,3,19,1,8,6,ONT,SEA,956,AS
30,6,14,4,23,20,DFW,DTW,987,AA
0,7,10,2,11,9,SEA,SFO,679,UA
15,12,5,3,12,8,MSP,MIA,1501,AA
0,8,13,1,17,16,TPA,PBI,174,WN
105,12,21,5,20,19,BWI,MHT,377,WN
0,3,21,3,10,9,DFW,MEM,432,AA
180,5,11,5,19,18,EUG,SFO,451,OO
75,12,21,5,22,20,ATL,PHL,665,FL
0,3,29,4,18,16,SFO,SNA,372,MQ
60,11,19,1,14,12,MYR,ATL,317,EV
0,11,10,6,21,16,LAX,DFW,1235,AA
75,5,18,5,9,8,EAU,MSP,85,9E
0,8,27,1,18,16,RDU,JFK,426,OH
0,8,27,1,13,11,TPA,ORD,1012,AA
15,5,24,4,23,21,MDW,CMH,284,WN
0,12,1,6,22,19,SLC,OKC,866,OO
15,6,5,2,23,21,MIA,JFK,1090,AA
240,6,25,1,19,18,DFW,AUS,190,AA
15,11,5,1,23,20,ORD,PVD,849,MQ
15,6,8,5,6,5,DSM,MSP,232,9E
135,6,28,4,23,21,ATL,SLC,1589,DL
15,1,26,5,22,22,LAX,CLD,86,OO
0,7,9,1,11,6,SMF,DFW,1431,AA
60,6,8,5,16,15,JFK,SYR,209,B6
0,10,21,7,20,19,LAX,FAT,209,OO
0,7,15,7,8,6,LGB,PHX,355,YV
60,4,13,5,12,9,MDW,ATL,590,EV
0,2,21,3,19,11,SAN,CVG,1865,DL
0,1,28,7,22,20,CVG,DCA,411,OH
0,6,8,5,21,18,SNA,SLC,588,DL
30,6,18,1,21,19,ATL,LGA,761,AA
0,3,5,1,13,12,CLD,LAX,86,OO
0,11,13,2,12,11,SDF,DTW,306,9E
0,9,5,3,13,11,SEA,SMF,605,AS
45,6,27,3,14,13,ORD,GRB,174,YV
30,6,9,6,22,20,ATL,DAB,366,DL
30,9,17,1,0,20,DFW,DCA,1192,AA
45,6,1,5,19,17,ORD,DTW,235,YV
45,4,15,7,14,13,ATL,ABY,146,EV
195,8,1,3,15,14,GSO,ATL,306,EV
0,3,26,1,20,18,CLE,PVD,540,XE
75,3,17,6,19,18,SLC,RNO,422,WN
120,8,7,2,20,19,MEM,BTR,319,9E
0,5,6,7,0,16,LAX,JFK,2475,UA
0,5,29,2,11,9,JFK,ROC,264,OH
0,8,8,3,22,21,SFO,RDD,199,OO
0,10,7,7,13,10,OMA,ATL,821,EV
0,3,31,6,10,7,SEA,PHX,1107,AS
0,10,4,4,14,12,MYR,EWR,550,CO
60,8,7,2,11,9,CLT,DTW,500,NW
30,5,1,2,21,18,MKE,CLE,328,XE
0,3,7,3,18,17,LAX,SFO,337,AA
0,7,29,7,19,11,SFO,IAD,2419,UA
0,7,17,2,23,18,SAN,MCI,1333,WN
0,10,17,3,8,6,DFW,MCI,460,AA
120,9,7,5,18,16,ORD,MCI,403,UA
0,12,22,6,8,6,PNS,CLT,488,YV
0,2,7,3,16,14,ALB,CLE,424,XE
0,5,14,1,15,14,GSP,IAD,383,YV
0,9,21,5,12,10,ATL,DAY,432,DL
30,4,13,5,20,19,MSP,ORD,334,AA
0,11,26,1,20,17,MHT,CVG,741,OH
30,5,7,1,21,18,FLL,SWF,1119,FL
0,5,12,6,16,9,SLC,TPA,1887,DL
15,11,8,4,12,8,SAT,DTW,1215,NW
15,3,22,4,16,15,ATL,FWA,508,EV
0,3,19,1,16,14,BWI,MSP,936,NW
15,4,15,7,10,9,ATL,JAX,270,FL
0,4,25,3,20,17,BNA,MCO,616,WN
0,9,15,6,8,8,OGG,HNL,100,YV
105,5,25,5,13,11,STL,DFW,551,AA
45,4,13,5,12,9,PHL,DFW,1302,US
15,2,27,2,20,19,IAD,EWR,213,XE
15,1,26,5,22,19,PHX,OKC,833,WN
30,5,18,5,21,19,PHX,BUR,369,WN
0,12,31,1,0,22,CLT,DFW,936,US
30,5,5,6,13,12,MYR,CLT,156,YV
0,12,8,6,19,18,GSP,ORD,577,MQ
30,7,17,2,20,16,AUS,IAD,1297,YV
0,1,11,4,17,15,EWR,STL,872,XE
0,9,24,1,20,17,EWR,DEN,1605,CO
30,2,15,4,21,19,MSY,DAL,437,WN
210,12,25,2,17,15,DEN,SFO,967,UA
135,3,15,4,22,19,EWR,TPA,998,CO
45,10,11,4,19,17,DCA,BOS,399,US
0,10,9,2,18,15,ORD,CLT,599,UA
30,2,1,4,21,21,CVG,MSN,373,OH
15,9,13,4,17,16,CLT,RIC,256,US
60,12,8,6,18,16,PIT,SLC,1659,OO
30,1,31,3,11,10,DFW,XNA,281,MQ
15,10,4,4,17,12,DFW,PHL,1302,US
105,5,11,5,18,17,PHL,BNA,675,WN
30,7,27,5,14,12,PHL,DTW,453,NW
15,11,19,1,21,21,MCO,RSW,133,WN
0,12,12,3,12,11,PHX,SAN,304,WN
105,7,18,3,9,7,CLT,LGA,544,MQ
0,9,13,4,20,19,BWI,BOS,370,OH
15,8,12,7,9,7,SEA,LAX,954,UA
0,6,17,7,11,11,SLC,PSP,541,OO
0,11,15,4,13,10,MDW,MHT,838,WN
0,4,16,1,19,11,SFO,IAD,2419,UA
0,12,18,2,15,14,CLT,ATL,227,DL
15,10,24,3,10,9,MEM,PHX,1263,NW
15,6,28,4,12,11,DTW,CVG,229,OH
30,1,18,4,17,16,IAH,JAN,351,XE
0,12,3,1,18,17,DTW,LAN,74,9E
15,6,15,5,14,10,DEN,MEM,872,OO
15,2,23,5,16,14,EWR,CLE,404,CO
30,2,4,7,21,19,MSP,DEN,680,F9
0,1,18,4,10,8,DTW,MEM,610,9E
0,1,1,1,13,12,SLC,LGB,589,OO
30,4,9,1,9,8,CLE,MKE,328,XE
0,7,31,2,17,16,SEA,GEG,224,AS
15,3,27,2,7,22,SFO,JFK,2586,DL
0,6,11,1,23,18,PHX,STL,1262,US
0,5,10,4,7,6,SMF,SAN,480,WN
30,1,30,2,8,6,ROC,CVG,461,OH
0,5,22,2,13,11,JAX,JFK,829,B6
0,5,29,2,16,15,ATW,MSP,236,9E
0,1,7,7,15,12,PBI,JFK,1028,DL
45,8,21,2,13,12,IND,MSP,503,NW
0,4,13,5,12,11,PHX,SAN,304,WN
15,9,10,1,8,7,MSP,MCI,393,NW
15,12,21,5,23,21,IAH,SFO,1635,CO
90,8,8,3,23,22,IAD,MDT,94,YV
15,9,18,2,16,15,DTW,MSP,528,NW
0,10,21,7,10,10,DAL,ELP,562,WN
30,5,15,2,13,10,MIA,EWR,1086,CO
0,7,24,2,8,7,DSM,MEM,490,9E
15,12,8,6,19,13,PDX,ORD,1739,AA
30,8,24,5,12,9,ATL,LGA,761,DL
0,11,21,3,7,6,CLL,IAH,74,XE
0,6,29,5,23,21,CLT,BWI,361,US
0,11,20,2,10,7,BTR,CVG,693,EV
15,2,18,7,13,10,ORD,SAT,1041,AA
0,6,21,4,9,6,IAD,OAK,2408,B6
0,8,6,1,21,18,BDL,TPA,1111,WN
0,7,14,6,9,8,IND,PHX,1489,US
0,10,16,2,11,10,TUL,DFW,237,AA
0,11,8,4,19,18,DCA,BOS,399,US
75,12,2,7,17,11,SFO,ORD,1846,AA
0,3,31,6,13,12,OGG,HNL,100,YV
0,4,15,7,12,11,BOS,LGA,185,DL
0,5,4,5,17,13,DFW,CAE,922,MQ
15,7,3,2,21,20,TUL,DAL,237,WN
0,7,31,2,13,7,SEA,IAH,1874,CO
0,1,16,2,9,8,TUS,PHX,110,YV
0,5,3,4,14,12,ATL,FLL,581,DL
0,3,19,1,16,15,AUS,DEN,775,F9
0,7,13,5,9,7,JFK,BUF,301,B6
0,11,7,3,10,8,EWR,ORD,719,CO
0,12,30,7,20,18,SGU,SLC,269,OO
0,5,7,1,15,14,DFW,SAT,247,AA
15,12,27,4,13,11,BWI,MCO,787,FL
0,9,10,1,7,6,EWR,ORD,719,UA
15,3,21,3,12,9,SMF,SLC,532,OO
15,9,12,3,20,18,CLT,DFW,936,AA
0,7,8,7,22,20,CVG,SAT,1024,OH
0,3,20,2,14,12,BWI,MCI,967,WN
0,4,18,3,22,20,DEN,SNA,846,UA
0,7,8,7,23,18,LAS,MCI,1140,WN
30,7,31,2,20,19,SLC,GEG,546,OO
15,7,8,7,17,13,MCO,EWR,938,CO
15,6,10,7,8,5,HPN,CVG,597,OH
0,5,28,1,21,13,HNL,SAN,2614,HA
0,10,6,6,8,7,HPN,ORD,738,MQ
0,7,19,4,10,8,TPA,ORD,1012,AA
30,7,31,2,20,19,ATL,HOU,696,EV
0,4,19,4,16,15,PHX,SAN,304,WN
15,9,23,7,18,17,BUR,LAS,223,WN
0,2,17,6,10,7,BDL,ATL,859,DL
15,8,25,6,11,9,BWI,FLL,925,FL
15,9,21,5,11,10,MSY,SAT,495,XE
0,1,8,1,20,18,BOS,LGA,185,MQ
0,12,28,5,16,14,DAL,STL,546,WN
0,9,29,6,11,10,SLC,PHX,507,US
45,7,2,1,16,14,MEM,MKE,556,NW
0,7,28,6,13,12,TYR,DFW,103,MQ
60,6,7,4,15,15,CLE,ORD,316,MQ
0,4,18,3,9,9,OGG,HNL,100,HA
30,5,24,4,21,20,ORD,MSP,334,NW
90,1,16,2,18,17,BOS,EWR,200,MQ
0,12,29,6,6,5,MLU,IAH,262,XE
0,3,13,2,11,10,LGA,DCA,214,US
15,11,18,7,18,17,LAS,SFO,414,UA
0,2,23,5,14,11,ORD,ATL,606,AA
15,12,31,1,11,10,HOU,LAS,1235,WN
0,11,19,1,11,10,DTW,BWI,408,NW
60,9,5,3,18,17,DFW,SGF,364,MQ
0,10,9,2,13,11,LAS,SBA,288,YV
15,8,24,5,23,20,PHX,DEN,602,WN
0,10,31,3,14,10,DEN,CVG,1069,OO
0,9,7,5,7,6,OAK,SAN,446,WN
15,7,10,2,13,12,DTW,CVG,229,9E
0,8,15,3,16,15,SAN,TUS,367,WN
0,5,29,2,12,6,SAN,ORD,1723,AA
15,2,15,4,7,6,ABQ,DEN,349,UA
15,3,11,7,9,7,IND,TPA,838,NW
0,12,1,6,16,14,DFW,MSP,852,AA
75,5,24,4,21,18,DCA,DFW,1192,AA
30,2,26,1,14,10,MIA,LGA,1097,DL
45,12,20,4,19,11,LAX,JFK,2475,UA
0,10,28,7,12,11,PWM,JFK,274,B6
0,8,21,2,14,13,DFW,ACT,89,MQ
0,2,16,5,9,8,BZN,SLC,347,OO
165,6,17,7,23,19,TUS,AUS,797,XE
15,3,14,3,12,10,PHL,CVG,507,OH
0,6,6,3,12,9,TUS,SMF,752,XE
15,3,30,5,20,18,SFO,SEA,679,AS
15,6,29,5,23,15,LAX,BOS,2611,AA
0,2,9,5,19,17,ORD,LAX,1745,UA
0,11,15,4,11,8,ATL,OAK,2130,DL
15,6,23,6,10,7,ORD,BDL,783,MQ
0,5,25,5,15,14,SAT,SLC,1086,OO
0,3,25,7,15,10,LAX,ORD,1745,UA
210,3,29,4,11,8,STL,BOS,1046,MQ
0,7,6,5,16,15,SJC,LAX,308,MQ
0,7,21,6,23,17,LAX,ORD,1745,AA
0,12,5,3,22,21,DTW,ERI,163,9E
30,8,3,5,18,16,BOS,MDW,861,FL
30,10,22,1,9,8,DFW,IAH,224,XE
15,10,28,7,14,12,BUF,JFK,301,B6
0,1,27,6,14,14,ATL,JAN,341,EV
60,3,10,6,18,15,SFO,HNL,2398,NW
0,8,13,1,14,9,LAX,IAH,1379,CO
0,8,21,2,22,21,DFW,AUS,190,AA
135,7,5,4,18,15,LAS,SLC,368,OO
15,6,2,6,16,15,CLT,ILM,185,US
0,12,2,7,11,9,ATL,DTW,594,NW
0,3,26,1,15,12,SEA,LAX,954,AS
0,9,13,4,7,6,ONT,SJC,333,WN
60,2,25,7,17,14,CVG,MIA,948,MQ
0,5,18,5,17,15,DFW,MCI,460,AA
0,1,27,6,16,15,JFK,ROC,264,B6
90,2,17,6,16,14,RDU,CVG,390,OH
0,6,8,5,10,7,ORD,IAH,925,CO
75,7,8,7,20,19,DAL,IAH,217,XE
0,3,4,7,18,17,SCC,BRW,204,AS
0,11,10,6,11,9,OMA,ORD,416,MQ
15,5,24,4,20,18,LGA,MSP,1020,NW
0,3,13,2,18,16,PBI,CVG,892,OH
0,4,29,7,22,21,DTW,SWF,479,9E
45,3,5,1,22,21,MIA,MEM,860,MQ
15,12,27,4,22,21,DTW,FWA,128,9E
0,11,10,6,0,19,LAX,HOU,1390,WN
15,12,31,1,19,17,CLT,PBI,590,US
0,10,30,2,21,19,FLL,SJU,1046,AA
0,3,21,3,23,20,PBI,BOS,1197,B6
0,5,25,5,10,9,MKE,MSP,297,NW
0,12,28,5,16,8,SEA,JFK,2421,AA
15,4,1,7,18,15,ABQ,DFW,569,AA
0,2,21,3,12,11,SHV,MEM,285,9E
90,5,31,4,19,17,LGA,ORD,733,AA
15,11,28,3,13,11,FLL,ORD,1182,AA
75,11,8,4,10,9,LAS,LAX,236,US
15,8,3,5,10,8,EKO,SLC,200,OO
0,7,11,3,13,12,IAD,MYR,372,YV
90,4,25,3,18,15,STL,CLE,487,XE
0,8,11,6,19,19,JAX,BNA,484,WN
0,3,31,6,14,13,SLC,SFO,599,OO
0,12,13,4,8,8,PHX,LAX,370,US
0,10,19,5,19,17,CLE,DEN,1201,CO
0,10,17,3,20,19,AMA,DFW,313,MQ
45,10,24,3,17,14,IAH,ATL,689,CO
0,11,25,7,11,9,DCA,DTW,405,NW
0,3,18,7,23,20,BWI,MCO,787,WN
0,12,26,3,17,15,ATL,MDT,619,EV
0,10,28,7,7,6,FSD,DEN,483,UA
0,5,25,5,18,17,BOS,BWI,370,FL
0,10,31,3,12,11,DEN,PHX,602,UA
15,6,18,1,10,8,ATL,ORF,516,EV
0,3,6,2,19,19,PIT,ORD,412,MQ
75,7,9,1,22,20,MSN,MQT,241,MQ
15,1,5,5,22,19,SNA,PHX,338,YV
0,8,31,5,16,15,DFW,SMF,1431,AA
0,6,25,1,22,21,LAX,SNA,36,OO
0,4,4,3,10,9,BWI,DTW,408,NW
0,5,23,3,18,16,JFK,DTW,508,OH
75,7,23,1,0,20,JFK,SLC,1989,B6
60,4,26,4,15,13,SFO,SNA,372,MQ
60,3,28,3,19,18,FAI,ANC,261,AS
0,12,29,6,23,21,SAN,PHX,304,YV
0,8,5,7,18,17,PIT,DCA,205,US
0,7,25,3,17,16,BUR,SMF,358,WN
0,3,21,3,14,13,SAT,DAL,248,WN
30,8,24,5,18,16,MIA,BWI,946,AA
0,5,5,6,18,17,GSO,ATL,306,DL
0,7,17,2,17,16,JAX,AUS,954,XE
0,12,27,4,9,7,ONT,PHX,325,WN
0,12,11,2,17,16,BWI,JFK,184,OH
30,5,6,7,15,14,CHS,CLT,168,US
15,9,30,7,16,14,SEA,OAK,671,AS
0,3,24,6,9,6,TPA,BOS,1185,B6
60,9,21,5,14,13,CSG,ATL,83,EV
60,9,21,5,12,11,CLT,BNA,329,US
0,1,23,2,21,19,ORD,MSY,837,AA
45,1,4,4,15,14,SNA,LAS,226,WN
0,8,5,7,16,14,PHL,SFO,2521,US
0,7,22,7,5,23,SEA,ORD,1721,UA
0,10,20,6,11,9,ATL,LAS,1747,DL
0,7,27,5,13,11,MCO,DFW,984,AA
0,6,30,6,12,11,GSO,ORD,590,MQ
0,12,13,4,15,14,HNL,KOA,163,AQ
0,12,10,1,14,12,RDU,MIA,700,AA
0,4,21,6,21,20,PHL,BDL,196,US
0,9,24,1,10,9,DEN,PSP,776,OO
45,3,1,4,13,11,MLI,ATL,633,EV
0,2,7,3,10,9,JFK,SYR,209,B6
75,12,17,1,19,16,ORD,RDU,647,AA
0,10,9,2,8,6,DTW,CLT,500,NW
105,8,23,4,21,19,ATL,LAS,1747,DL
0,7,21,6,19,12,LAX,ATL,1946,FL
0,6,7,4,11,6,AUS,EWR,1504,CO
0,5,24,4,11,9,MIA,CLT,650,MQ
30,9,20,4,22,20,SAN,SFO,447,WN
30,7,19,4,19,18,ROC,CLE,245,XE
0,4,3,2,19,16,BOS,ATL,946,DL
15,8,3,5,18,16,CLE,ATL,554,XE
15,2,27,2,21,20,DFW,LAX,1235,UA
0,7,13,5,11,9,ATL,RDU,356,DL
45,10,8,1,11,10,SBA,SFO,262,OO
15,7,18,3,15,13,MCI,SLC,919,OO
0,7,27,5,7,6,SGF,ORD,438,OO
120,6,30,6,21,20,DFW,LAS,1055,AA
195,6,20,3,20,18,ATL,GSO,306,EV
0,10,21,7,16,15,FAY,ATL,331,EV
0,2,15,4,16,15,IAH,GRK,166,XE
0,12,9,7,17,15,ATL,MDT,619,EV
0,3,8,4,21,20,ATL,MSN,707,EV
0,6,2,6,11,10,RDU,MCO,534,WN
0,8,3,5,17,12,SAN,IAH,1303,CO
60,7,19,4,17,9,PHX,BOS,2300,US
30,3,18,7,10,9,OAK,BUR,325,WN
0,9,28,5,19,17,BHM,CLT,351,YV
0,9,7,5,9,6,MCO,ISP,972,WN
0,7,9,1,17,14,FAT,DEN,844,OO
60,11,19,1,22,19,ORD,SJC,1829,AA
30,4,17,2,10,9,IAD,JFK,228,B6
30,10,6,6,11,9,BUF,JFK,301,B6
0,10,1,1,15,14,SAN,LAX,109,OO
0,2,24,6,15,14,OKC,LAS,987,WN
0,12,16,7,14,11,PHL,ATL,665,DL
0,7,24,2,8,7,ATL,JAX,270,DL
30,10,9,2,20,19,DTW,FNT,56,9E
15,7,1,7,15,14,SAN,PHX,304,WN
0,9,11,2,18,17,PDX,SEA,129,OO
0,10,21,7,17,13,FCA,MSP,1026,9E
0,2,20,2,18,18,LAX,SNA,36,OO
0,8,11,6,15,13,ATL,DSM,743,EV
30,6,5,2,20,19,CLE,IAD,288,YV
30,2,16,5,14,13,PVD,EWR,160,XE
0,1,16,2,11,10,DCA,LGA,214,DL
45,5,20,7,13,12,BOS,LGA,185,US
165,7,23,1,15,14,LGA,IAD,229,YV
60,11,20,2,14,6,ONT,ATL,1900,DL
0,2,22,4,13,13,GRR,ORD,137,UA
15,10,6,6,16,15,MCO,MIA,193,AA
15,11,15,4,16,12,IAH,DTW,1076,NW
45,12,15,6,8,6,CAE,DFW,922,MQ
0,8,26,7,11,10,GRR,DTW,120,NW
15,2,4,7,17,15,ATL,PHL,665,DL
0,4,15,7,10,7,EWR,LAS,2227,CO
75,4,5,4,22,21,PHX,LAS,256,WN
0,12,17,1,13,12,LAS,ONT,197,WN
0,5,19,6,15,13,DEN,MCI,533,OO
15,5,16,3,12,10,LGA,CAE,617,EV
0,11,17,6,14,12,ONT,PHX,325,WN
0,2,22,4,9,7,SJC,SAN,417,MQ
0,7,17,2,22,19,DEN,DFW,641,UA
0,7,26,4,8,7,STL,DAL,546,WN
105,12,16,7,15,12,ORD,JFK,740,OH
120,10,25,4,18,16,EWR,BUF,282,XE
0,9,26,3,17,16,ORD,MEM,491,OO
15,1,3,3,18,14,PHX,IAH,1009,CO
75,7,2,1,7,6,EWN,ATL,433,EV
15,3,6,2,7,6,SYR,DCA,298,US
0,12,26,3,17,15,DFW,LBB,282,MQ
30,11,16,5,20,19,CMH,LAS,1772,US
15,9,26,3,14,12,MCO,BWI,787,WN
15,4,12,4,13,11,CLT,PBI,590,US
45,9,13,4,19,16,BOS,ATL,946,DL
15,12,9,7,19,18,LAS,SFO,414,UA
