fgm,period,shot_clock,dribbles,touch_time,shot_dist,pts_type,close_def_dist,shooter_height,defender_height,player_name
0,1,18.8,0,0.8,22.5,3,5.4,80,80,joe ingles
1,2,6.6,1,1.8,8.1,2,1.7,81,82,lavoy allen
0,2,10.5,0,0,6.1,2,1,79,82,klay thompson
1,3,13.6,0,0.7,23.2,3,4.6,81,77,robert covington
0,3,12.4,0,0.4,2,2,2.3,85,85,chris kaman
0,1,12.4,2,2,5.6,2,0.4,80,80,demarre carroll
1,3,12,4,5.7,3.3,2,1.4,77,78,james harden
0,3,9,0,1.2,24.1,3,4.6,79,80,kawhi leonard
1,1,17.2,7,6.6,9.2,2,2.4,73,75,patrick beverley
1,1,13,2,5.1,3.9,2,1.5,85,85,rudy gobert
1,3,15.9,7,7,1.7,2,2.2,82,81,Danilo Gallinari
1,3,15.8,0,1.3,6.8,2,2.7,77,74,rodney stuckey
1,4,7.7,0,3.9,14.6,2,3.6,85,80,Dirk Nowitzki
0,4,4,3,3.8,3.3,2,2.9,76,78,matthew dellavedova
0,3,0,2,1.8,34.2,3,9.4,76,79,john wall
1,4,4.7,0,1.5,19.3,2,5.6,80,83,trevor booker
0,3,6,0,0.8,25.3,3,4.2,73,75,mo williams
1,3,16.1,3,3.6,6.5,2,2.1,74,73,tony parker
0,2,15.6,11,7.9,11.3,2,1.8,75,75,reggie jackson
1,3,8.9,0,0.7,21.8,3,2.5,79,76,rasual butler
0,5,7.6,2,2.5,23.5,3,3.6,77,79,kentavious caldwell-pope
1,2,10,2,4.5,4.7,2,2.6,81,80,james johnson
1,3,4.6,10,7.3,26.1,3,1.6,79,77,klay thompson
0,2,15.9,8,8.3,24.2,3,5.4,76,77,jrue holiday
1,3,10.7,1,2,5.6,2,3.6,85,82,tyler zeller
0,1,12.9,1,4.8,5,2,2.6,82,83,aron baynes
0,3,16.6,9,8,11.6,2,4.6,75,75,russell westbrook
1,1,20.2,3,3.7,3.8,2,4.4,73,75,dennis schroder
0,3,11,1,1.6,23,2,2.6,77,78,marco belinelli
1,1,8.9,1,5.6,2.4,2,0.9,83,73,demarcus cousins
0,2,12.4,1,1.9,4.6,2,0.9,80,81,jerami grant
0,3,12.8,0,0.8,25.8,3,4.2,77,78,wesley matthews
0,3,16.3,2,3.2,5,2,0.5,83,85,tim duncan
0,3,10.7,0,0.8,26.2,3,4.4,73,73,D.J. Augustin
0,3,8.2,2,3.7,8.5,2,1.6,82,82,al jefferson
0,1,5,0,0.8,25.5,3,4,79,76,wesley johnson
0,2,21.2,4,4,6.8,2,2.5,76,82,marcus smart
1,1,16.4,0,0.9,3.1,2,2.2,80,79,carmelo anthony
1,1,5.7,2,2.2,1.9,2,0.5,80,86,luc mbah a moute
0,1,0.4,0,0.6,22.4,2,8.1,86,78,roy hibbert
0,3,13.9,9,9.8,10,2,1.8,76,75,jrue holiday
1,1,9.5,0,1.2,23.4,3,4.3,79,79,evan fournier
1,2,17.9,6,6.8,8.1,2,1.5,75,80,ben gordon
0,2,11,0,0.7,6.3,2,3.2,85,81,rudy gobert
1,4,12.8,1,1,6.1,2,2.3,82,85,derrick favors
1,4,12.22,0,0.6,0.3,2,4.7,82,80,Amar'e Stoudemire
1,3,10.6,2,2.7,16.6,2,4.3,82,82,ryan anderson
1,1,16.3,0,1.1,25.6,3,7.8,75,77,monta ellis
1,4,2,4,3.5,25.9,3,3.3,77,76,james harden
1,1,11.6,0,0.7,17.9,2,3.2,78,77,shabazz muhammad
0,4,7,18,15.3,16.1,2,5.3,73,75,brandon jennings
0,4,2.5,6,7.2,25.2,3,6.5,75,76,damian lillard
0,4,24,0,0.4,0.9,2,3.2,82,76,markieff morris
0,3,0,4,2.8,28,3,2.8,83,80,giannis antetokounmpo
1,2,20.8,1,1.4,3.7,2,2.7,78,75,cj miles
1,2,9,0,1,3.2,2,2.1,83,83,Nene
0,2,4.2,0,0.9,27.2,3,4.6,81,75,jeff green
1,2,13.3,5,6.3,5.2,2,5,80,81,lebron james
0,3,9.7,0,1,24.9,3,7.4,73,85,brandon jennings
1,1,12,0,0.6,6.3,2,3.1,79,78,draymond green
1,1,12.2,1,2.2,8,2,2.1,80,85,thaddeus young
0,3,12.7,1,1.2,11.4,2,6.5,75,85,monta ellis
1,2,10.8,2,4.7,2.3,2,1,82,85,markieff morris
1,3,15.8,0,0.3,1.6,2,3.9,74,78,norris cole
0,3,9.2,14,15.3,26,3,9.1,76,85,john wall
0,4,20.5,4,5,3.9,2,2.8,73,78,brian roberts
1,4,4.9,10,12.3,22.2,3,3.4,79,81,rasual butler
0,1,11,1,4.8,18.9,2,4.7,82,80,markieff morris
1,1,12.22,0,0.6,1.9,2,1.9,85,85,tyson chandler
1,1,4.4,0,1.2,1.5,2,2.1,85,82,marc gasol
1,2,13,2,2.6,1.9,2,2.4,83,82,giannis antetokounmpo
1,3,3.8,19,20.1,19.6,2,4.9,73,81,darren collison
0,4,12.8,0,0.9,23.7,3,10.6,81,83,luke babbitt
1,2,2.9,3,2.5,4.2,2,1.9,78,78,greivis vasquez
0,2,4.3,0,1.5,25.3,3,5.3,78,85,danny green
0,4,22,0,0.8,24.6,3,6,80,81,trevor ariza
1,4,12.22,0,1.1,25.1,3,6,75,71,steve blake
1,1,12.5,0,0.9,2.7,2,1.5,82,82,nick collison
1,2,9.3,0,2.9,15.1,2,3.3,85,82,Dirk Nowitzki
1,4,6.1,2,2.3,13.7,2,3.4,75,79,beno udrih
0,4,13.6,0,0.2,23,3,2.7,73,77,eric bledsoe
1,1,20.3,3,4.2,23.9,3,5.5,81,81,robert covington
1,4,13.4,4,4.7,2.7,2,2.1,75,82,damian lillard
1,4,8.3,3,4.6,1,2,0.6,83,85,demarcus cousins
0,1,7.2,2,6.8,3.6,2,3,79,83,kawhi leonard
0,3,23.4,1,3.6,15,2,6,74,78,avery bradley
0,4,10.8,0,1,24,3,7.4,80,83,luc mbah a moute
1,4,7.4,0,0.8,22.1,2,3,80,82,anthony bennett
0,2,11.2,7,6.6,3,2,1.3,76,81,john wall
1,4,3.7,2,4.4,3.1,2,2.3,78,74,tyreke evans
1,1,11.4,3,11.2,1.2,2,2.1,85,85,chris kaman
0,1,15.8,0,1.1,21.9,2,6.3,85,82,brook lopez
1,3,19.8,1,1.1,6.2,2,4.1,77,82,wesley matthews
1,1,12.3,2,3.1,11.4,2,2.7,82,80,blake griffin
0,3,18.1,10,7.4,5.9,2,1.1,73,85,mike conley
0,1,12.6,2,3.2,24.1,3,4.8,73,74,mike conley
1,4,12.1,0,1.1,15.9,2,10.4,81,80,taj gibson
1,1,15.5,0,1,0.3,2,4.7,75,79,monta ellis
1,2,4.4,0,1,26.7,3,6.7,78,75,vince carter
1,3,12.1,0,0.1,1.5,2,3.1,83,83,mason plumlee
0,2,4.3,2,2.6,5,2,2,83,83,Nene
1,3,17.5,4,4.1,21.1,2,3.6,75,73,derrick rose
0,1,14.2,8,8.5,19.6,2,5.2,74,74,jeff teague
0,1,12.4,0,0.8,19.8,2,5.4,81,81,david west
0,3,16.9,5,3.9,16.6,2,1.6,75,77,russell westbrook
1,4,12.9,0,0.7,3.7,2,1.3,77,85,ben mclemore
0,2,16.4,0,0.9,17,2,12.6,85,85,robert sacre
1,1,22.4,0,1,23.2,3,15,79,75,wesley johnson
0,3,15.2,0,0.8,25.4,3,4.1,85,76,donatas motiejunas
1,4,4.5,0,0.8,25.4,3,5,73,82,mike conley
0,2,8.4,0,1,25.2,3,7.3,75,78,pablo prigioni
0,2,21,4,3.6,4.4,2,8.7,80,82,bojan bogdanovic
1,1,12.3,2,1.7,8.2,2,5.5,71,83,shane larkin
1,3,4.3,0,0.8,25.6,3,6.5,78,79,danny green
0,4,8,2,3.5,6.7,2,0,80,82,thaddeus young
1,2,14.9,0,1,2.3,2,1.1,81,83,tristan thompson
0,4,15.6,0,1.8,25.3,3,3.9,82,79,Danilo Gallinari
1,2,9.6,0,3.3,16.7,2,4,85,85,chris kaman
0,2,4.3,1,1.3,20,2,3.9,79,76,michael kidd-gilchrist
0,3,13.6,6,8.7,2.6,2,3,73,85,brandon jennings
1,1,12.9,0,0.4,4.8,2,3.1,82,76,al horford
0,2,16.8,3,2,5.7,2,4,79,81,richard jefferson
1,4,16.3,2,3.3,2.2,2,2.5,78,80,tyreke evans
0,3,17.5,8,6,3.2,2,2.1,76,81,elfrid payton
0,1,10.1,0,0.8,2.9,2,2.7,83,82,pero antic
0,3,24,0,0,1.7,2,1.7,85,85,andrew bogut
0,1,18.9,1,2.7,4,2,0.4,79,79,solomon hill
0,2,10,0,1,25.7,3,5.5,82,81,jonas jerebko
1,2,4,0,0.7,3.5,2,2.2,80,79,trevor booker
0,1,16.5,2,2.6,18.3,2,5.2,75,75,monta ellis
1,1,3.9,4,6.4,7.9,2,2.8,86,81,roy hibbert
1,3,15.3,0,0.9,2.4,2,6.3,83,85,greg monroe
1,2,17,0,0.9,25.4,3,9.6,81,76,darrell arthur
1,4,17.2,0,0.7,22.8,3,3.1,79,76,rasual butler
0,1,2,7,5.3,15.6,2,5.3,75,82,cory joseph
0,4,15.1,0,0.8,13.1,2,8.1,82,82,al jefferson
0,2,12,2,4.5,5.9,2,2.1,85,85,pau gasol
1,2,13,0,0.9,24.8,3,8.8,79,75,klay thompson
0,3,3.4,3,5.4,11.7,2,2.4,80,80,carmelo anthony
0,1,10.6,9,6.2,10.3,2,2.5,73,75,brandon jennings
0,1,6.6,0,1.1,22.9,3,4.8,77,79,arron afflalo
0,2,11.2,2,2.7,17.9,2,4.4,80,80,andrew wiggins
0,1,12.7,0,0.8,26.1,3,5,74,75,norris cole
0,1,12.22,2,4.9,20,2,3.8,75,82,jeremy lin
0,1,7.4,7,7.8,17.2,2,2.9,75,83,goran dragic
0,3,9.9,3,2.4,8.7,2,2.8,78,79,shabazz muhammad
1,4,15.5,0,1.1,22.2,3,4.5,74,77,jason terry
0,3,14.4,0,0.8,18.4,2,8,85,81,nikola vucevic
1,1,24,2,3,4.4,2,2.9,82,85,Kyle O'quinn
1,4,22.8,0,0,2.2,2,0.6,83,73,jason thompson
1,2,15.3,0,0.4,3.5,2,1.7,85,76,pau gasol
1,3,9,3,4.4,5.5,2,1.4,76,83,wayne ellington
1,4,12.4,2,1.8,6.2,2,2.4,80,80,mike scott
0,4,5,2,7.3,7.7,2,0.9,80,80,paul millsap
0,3,24,0,0,0.3,2,2.8,80,79,trevor booker
0,1,0.8,2,3.6,26.5,3,1.9,80,80,derrick williams
1,3,1,3,4.5,12.9,2,6.5,85,81,kelly olynyk
1,1,24,1,0.4,0.8,2,3.1,81,83,james johnson
1,3,9.1,14,13.2,3,2,2.5,77,81,james harden
0,2,16.9,1,1.9,10.7,2,3.5,77,77,ben mclemore
0,1,7,4,3.5,3.7,2,0.1,85,85,jusuf nurkic
0,1,11.2,0,1.1,16.1,2,5.7,82,85,al jefferson
0,3,11.9,1,0.8,20,2,2.4,74,75,avery bradley
1,1,1.4,0,1,24.9,3,3.8,79,82,draymond green
1,3,15.9,0,0.9,24,3,4.5,69,73,isaiah thomas
0,3,23.3,0,1,25.6,3,5.9,77,73,wesley matthews
0,1,5.8,0,1,24.9,3,4.8,81,81,jared sullinger
1,4,11.8,1,1.3,23.5,3,4.5,77,81,jeremy lamb
1,4,9,0,1.6,19.7,2,5,82,81,serge ibaka
0,2,2,0,1,23.9,3,4.1,77,80,kentavious caldwell-pope
0,3,7,3,5.4,4.4,2,1.6,81,85,zach randolph
1,4,7.6,0,1.1,24.6,3,6.2,80,85,boris diaw
1,2,5.6,1,1.5,13.1,2,3.8,83,75,chris bosh
1,2,15.9,0,1.1,21.9,3,3.2,76,77,marcus smart
1,2,21.7,1,2.9,9.4,2,2.3,77,81,marco belinelli
1,1,7.5,1,2,18,2,4.8,83,82,lamarcus aldridge
1,1,10.4,2,7.2,16.1,2,4.5,75,81,russell westbrook
1,2,20.9,1,1.6,2.3,2,4.9,77,74,courtney lee
1,3,17,1,1.8,16.5,2,4.6,83,85,nerlens noel
0,2,8.5,5,4.3,3,2,1,75,85,andre miller
1,1,4.7,0,0.6,24.5,3,5.9,81,81,chris copeland
1,3,7,2,2.5,15.3,2,4.7,79,81,joe johnson
0,3,7,0,0.7,2.6,2,2.2,77,85,wesley matthews
0,1,10.5,1,1.9,25.5,3,6.5,77,78,lance stephenson
1,2,20.6,0,0,6.3,2,2.4,81,85,chris copeland
0,1,18,6,4.7,12.2,2,3.2,77,77,arron afflalo
0,4,3.8,0,1,5.8,2,1.4,73,85,aaron brooks
1,4,8.8,8,9.2,4.2,2,1.9,74,81,jeff teague
0,3,0,0,0.8,25.4,3,7.6,79,79,matt barnes
0,3,12.5,0,1,25.2,3,5.3,81,82,jared sullinger
1,3,7.2,1,2.2,1.9,2,1.7,85,85,marc gasol
0,4,15,2,2,10.1,2,2.9,75,79,derrick rose
0,1,1,3,1.8,30.3,3,2.8,76,76,marcus thornton
1,3,6.9,0,1,17.5,2,8.3,82,85,al horford
0,5,12,10,6.3,24.5,3,4.1,75,81,jarrett jack
1,3,12.22,1,1.6,7.5,2,2.1,77,85,courtney lee
0,5,3,4,8.1,5.2,2,1.7,83,85,zaza pachulia
1,4,17.4,2,2.5,5.1,2,2.7,80,85,rudy gay
0,2,7.3,0,1.1,4.1,2,3.1,80,85,dante cunningham
1,1,23.5,0,1,2.2,2,0.9,80,81,derrick williams
1,2,5.1,0,0.5,1.8,2,1.6,85,82,pau gasol
0,2,24,0,0.9,1.6,2,1.6,81,83,tristan thompson
1,1,18.6,0,0.1,2.2,2,4.3,83,77,giannis antetokounmpo
1,2,5.7,0,0.8,24.6,3,4.8,79,79,paul pierce
0,4,3.7,3,3.8,5.5,2,1.4,73,75,D.J. Augustin
1,4,9.4,3,4.7,4.8,2,4,83,81,lamarcus aldridge
1,4,5.4,0,1.4,20.4,2,6.4,82,82,jordan hill
0,3,13.1,0,1,24.6,3,5.5,78,81,pj tucker
0,3,15.4,9,7.5,3.4,2,3.1,76,82,victor oladipo
0,4,7.7,2,5.9,14,2,3.2,85,82,Dirk Nowitzki
0,4,4,0,0.6,22.1,3,3.8,79,76,kawhi leonard
1,3,17.9,7,6.8,17.9,2,2,76,76,gary neal
1,3,8.8,0,0.8,20.5,2,7.5,83,79,kevin garnett
0,4,17.3,0,1.3,24.6,3,15.8,78,74,greivis vasquez
0,1,16.5,8,6.5,16.8,2,4.8,73,77,chris paul
1,4,13,0,1.1,4.5,2,3.9,75,78,brandon knight
1,4,16.7,7,5.7,18.3,2,2.3,77,75,jeremy lamb
0,2,2.9,13,14.8,9.7,2,2.1,73,75,trey burke
1,4,22.2,1,2.4,3.3,2,2.8,83,85,enes kanter
0,3,1,0,1,27.3,3,5.9,85,81,spencer hawes
1,4,19.5,5,4.5,1.8,2,1.2,69,82,isaiah thomas
1,4,7,15,12.2,7.7,2,5.2,77,73,jamal crawford
0,2,0.8,0,1.1,25.9,3,5.7,78,75,danny green
1,3,12.8,1,3.8,4.1,2,2.3,75,82,monta ellis
1,2,10.6,0,0.7,25.9,3,5.8,79,73,evan fournier
1,1,16.5,7,7,24.7,3,6,73,77,chris paul
1,4,9.8,0,1.4,23,3,5.8,81,85,amir johnson
0,3,19.4,0,1,25.1,3,7,75,82,derrick rose
0,4,15.4,0,1.1,25.1,3,6.9,81,83,jared sullinger
0,4,16.9,3,4,10,2,1.5,79,78,joe johnson
0,4,10.2,1,1.6,3.7,2,1.1,77,81,rodney stuckey
1,1,7.8,0,0.8,24.3,3,13.6,76,78,matthew dellavedova
1,1,12.7,0,0.8,19.2,2,7.8,82,80,henry sims
0,2,12.22,3,3.8,23.8,3,3.3,73,75,kyle lowry
1,4,12.4,0,1.1,7.8,2,2.1,73,80,D.J. Augustin
0,4,13.6,0,0.8,23.8,3,4.5,76,76,kirk hinrich
0,1,4.5,2,2.8,7.1,2,1.8,74,76,mario chalmers
1,3,7.7,3,4.6,5.8,2,0.9,80,80,andrew wiggins
0,4,14.7,0,0.8,27.5,3,7.2,75,73,damian lillard
0,3,1,1,1.2,40.4,3,14.2,71,78,ty lawson
0,1,11.4,17,13.1,18.5,2,4.4,75,82,brandon knight
0,2,4.1,7,6.1,11.3,2,2.4,77,81,jamal crawford
0,3,9.3,2,4.2,4.7,2,1.5,79,77,joe johnson
1,1,20.2,0,0.8,2.1,2,5,73,75,chris paul
0,2,7.4,2,4.5,7.3,2,0.3,83,83,dwight howard
0,3,18.6,0,1,19.6,2,6.5,79,83,joe johnson
0,2,15,2,4.4,3,2,1.3,82,81,kevin love
1,1,12.3,0,0.9,4,2,3,77,75,wesley matthews
1,4,11.9,0,2.4,1.9,2,1.4,81,83,carlos boozer
0,1,19,6,4.4,4.1,2,1,73,74,brandon jennings
0,1,10.6,0,0.8,25,3,5.1,77,78,ben mclemore
0,1,19,0,1.6,2.8,2,2.2,79,80,jimmy butler
0,1,19.2,4,4.6,20.7,2,6.6,73,74,eric bledsoe
1,3,19.9,3,3.4,2.2,2,2.9,80,77,lebron james
1,3,24,1,0.9,3,2,0.5,81,82,david west
1,4,19.6,0,0.5,4.3,2,5.3,77,79,kent bazemore
0,2,12.22,1,1.4,10.7,2,4,86,82,roy hibbert
1,4,11.1,0,0.7,2.7,2,3.2,85,75,alex len
0,2,14,0,0.8,22.4,3,3.1,78,73,joe harris
0,2,7.2,0,1.1,5.9,2,2.1,82,85,derrick favors
1,1,2.6,27,22,17.1,2,4.5,77,79,james harden
0,4,19.5,1,2.2,7.3,2,2.8,76,78,dwyane wade
1,4,13.4,7,8.6,3.4,2,3.5,75,75,kyrie irving
0,1,3,2,2.6,23.2,3,3.2,73,77,chris paul
0,1,18.5,0,1.4,22,2,9.4,82,78,blake griffin
0,1,4.4,0,0.8,23.3,2,5.4,80,81,luc mbah a moute
0,3,11.3,0,0.8,17.2,2,7.4,83,82,enes kanter
1,4,11.5,3,4.1,2.5,2,2.1,73,85,jose juan barea
0,3,15.4,0,0.1,4.3,2,6.6,85,82,andrew bogut
1,1,13.2,0,0.6,1.8,2,3.6,82,81,kevin love
1,4,21.2,2,2.9,5.5,2,2.1,85,83,jusuf nurkic
0,4,5.2,0,0.7,25.6,3,8.5,82,80,nikola mirotic
0,1,9,2,3.4,6.6,2,2.9,80,75,andrew wiggins
1,3,4.5,1,4,7,2,1.3,82,85,al jefferson
1,4,16.7,0,0.9,13.2,2,2.7,82,85,al jefferson
1,2,9.3,0,0.8,22,3,8.9,73,81,brian roberts
0,2,22.4,0,0.8,25.5,3,6,75,79,devin harris
0,1,12.6,0,0.9,22.6,3,10.1,79,74,evan fournier
0,2,10.1,0,0.8,27.5,3,7.3,73,75,kyle lowry
1,1,6,0,1,25.8,3,7.2,82,79,nikola mirotic
0,1,3.8,2,5.2,18.7,2,3.5,76,76,jrue holiday
1,2,10.9,0,0.5,2.4,2,3.5,83,85,deandre jordan
0,2,3.9,0,0.9,25.1,3,5.5,80,75,kyle singler
1,4,6.9,15,14.6,20.9,2,4.3,78,80,tyreke evans
1,1,11.8,2,2.8,20.8,2,2.2,77,81,jamal crawford
0,3,12.8,2,2.3,20.4,2,2.9,77,73,lance stephenson
0,2,2,0,1.3,1.7,2,1.9,80,79,udonis haslem
1,3,6.9,0,2,5.2,2,0.3,82,81,al jefferson
0,3,6,1,2.4,24.1,2,6.1,79,80,evan fournier
1,1,15.5,0,0.8,21.2,2,3.4,85,79,Dirk Nowitzki
1,2,13.2,0,0.6,5.4,2,2,83,85,mason plumlee
0,3,13.1,2,5.6,14.6,2,3.8,80,80,trevor ariza
1,2,11.1,0,0.8,6.3,2,3,85,79,jusuf nurkic
1,1,13.8,0,0.8,19.5,2,10,85,83,pau gasol
0,1,12.2,0,1,17.4,2,4.4,73,71,kemba walker
1,1,10.3,0,1.1,16.9,2,10.7,81,85,david west
0,2,8.9,0,0.7,9.3,2,5.1,81,79,taj gibson
0,4,5,0,1,24.4,3,5,78,79,alonzo gee
1,1,16.5,1,1.2,5.3,2,2.7,85,82,andrew bogut
0,3,20.3,11,12.3,19.2,2,3.7,76,75,john wall
1,4,8.7,0,0.8,1,2,2.1,83,85,mason plumlee
0,1,14,0,0.8,6.6,2,3.1,83,80,zaza pachulia
1,1,2.6,0,0.7,23.2,3,4.7,74,80,norris cole
0,1,1.9,12,8,5.6,2,4.6,74,82,jimmer fredette
0,4,5,0,0.8,22.9,3,2.4,78,71,nik stauskas
1,3,7,3,8.4,9.6,2,2.1,82,81,anthony davis
1,3,22.6,1,1.7,5.3,2,4.6,83,82,Nene
0,2,7.9,0,0.8,22.6,3,12.6,82,81,matt bonner
0,4,4.2,2,3.2,2.1,2,0.8,80,85,gordon hayward
0,3,1,0,1.1,24.5,3,3.9,73,81,jose juan barea
1,2,6,2,5.6,8.2,2,2.5,85,85,tyler zeller
0,3,6,3,4.9,16,2,0.2,85,79,Dirk Nowitzki
0,3,12.9,0,1.2,26.2,3,7.5,75,78,damian lillard
1,2,6,1,5.8,3.3,2,1.9,83,80,greg monroe
1,1,15.1,1,1.1,9.3,2,3.1,73,83,kemba walker
0,3,12.8,0,0.6,24.4,3,2.8,79,79,terrence ross
0,1,3.5,0,1.2,9.7,2,1.8,81,83,david west
0,1,1,8,8.2,33.7,3,2.7,75,71,stephen curry
1,2,9.1,4,5.5,15.9,2,4.1,76,76,gary neal
0,1,13.4,0,0.8,24.7,3,6.2,78,78,cj miles
0,2,12.6,1,2.3,19.8,2,4.2,76,75,gary neal
1,4,5.8,6,6.3,25.1,3,4.4,77,82,wesley matthews
0,2,24,0,0.1,3.7,2,2.8,82,85,derrick favors
0,3,13.9,0,1,19.6,2,5.8,83,83,lamarcus aldridge
1,1,8,2,2.3,0.6,2,3.6,81,83,james johnson
1,3,13.1,1,2.3,4.6,2,2.1,81,83,jared sullinger
0,1,18,2,2.8,10.6,2,3.8,80,79,demarre carroll
1,3,14.5,2,2,4.3,2,2.1,79,81,solomon hill
1,4,1.2,0,1.1,27.5,3,5,73,76,aaron brooks
0,3,21.5,0,0.8,15.5,2,6.5,80,85,anthony bennett
0,3,11.6,1,1.2,22.3,3,4.4,75,73,steve blake
1,2,15,11,9.3,19.1,2,5,73,80,dennis schroder
1,4,13.3,0,0,8.3,2,2.2,78,77,shabazz muhammad
1,4,13.6,1,4.2,10.3,2,3.5,82,85,derrick favors
1,1,17,0,1.9,4,2,0.2,82,79,anthony davis
0,3,3.2,2,3.5,7,2,2.7,79,82,richard jefferson
0,2,3.7,1,4.3,9.1,2,0.3,83,82,mason plumlee
1,1,19,0,0.8,22.5,3,3.4,75,73,donald sloan
0,3,1,5,4,30,3,2.9,75,79,monta ellis
1,1,6.4,1,2.3,7.8,2,1.7,80,81,thaddeus young
0,1,14.7,0,0.8,25,3,6.4,81,78,darrell arthur
1,2,14.1,2,4.5,2.2,2,2,76,85,gary neal
1,3,10,0,0.7,24.7,3,7.4,83,81,charlie villanueva
0,1,9,2,4.4,16.8,2,0.4,77,76,courtney lee
0,1,18.9,0,0.7,24.8,3,5.5,79,80,kyle korver
0,2,12,0,0.9,17.2,2,2.8,80,75,derrick williams
1,1,21.3,0,1,25.4,3,7,85,80,kelly olynyk
1,2,14.3,0,0.7,8.6,2,3.7,82,73,serge ibaka
1,2,1.4,0,0.8,9.6,2,4.2,80,79,rudy gay
1,1,15.1,2,3.2,2.5,2,0,80,83,brandon bass
1,3,13.1,0,0.2,2,2,0,82,81,al jefferson
0,1,11.8,0,0.8,19.8,2,14,83,77,chris bosh
0,4,2.6,2,6.4,12.4,2,4.2,81,78,mirza teletovic
0,2,13.7,0,0.8,21.4,2,13,85,74,cody zeller
1,1,1.9,0,0.7,21.8,2,5.8,80,82,boris diaw
1,2,5,0,0.8,24.7,3,7.5,80,81,thaddeus young
1,3,10.8,4,3.7,7.2,2,2.8,74,75,mario chalmers
1,3,9.4,0,0.4,2.1,2,2.7,83,79,deandre jordan
0,1,7.8,2,5.2,5.8,2,1.3,83,85,cole aldrich
1,3,14.6,1,2.4,25.3,3,5.8,78,79,danny green
0,3,13.6,9,8.3,15,2,2,75,76,brandon knight
0,2,10.7,0,1.4,25,3,5.6,81,75,mirza teletovic
1,4,13,5,3.5,25,3,6.9,75,79,deron williams
1,3,21.8,0,1,1.2,2,2.9,75,76,goran dragic
1,1,13.5,0,0.7,0.9,2,2.3,79,75,andre roberson
0,2,9.2,0,0.9,26.1,3,4.1,79,82,paul pierce
0,4,7.9,0,0.9,25.2,3,8.7,75,75,devin harris
0,4,11.7,0,1,22.9,3,13,85,79,donatas motiejunas
0,1,24,0,0,1.7,2,1.9,79,80,jason maxiell
0,3,16,8,8,17.1,2,6.7,75,78,jose calderon
0,1,23,0,1.7,23.6,3,4.8,71,79,ty lawson
0,3,13.1,0,1,20.1,2,6.2,83,82,giannis antetokounmpo
1,3,8.2,0,0.9,25.8,3,4.9,80,79,wilson chandler
1,3,21.1,1,0.9,4.8,2,2,75,73,stephen curry
1,2,20,3,2.6,14.5,2,5.4,73,77,lou williams
0,4,21,3,2.3,9.6,2,3.9,82,80,jon leuer
0,3,12.3,0,0.8,2.4,2,2,85,76,omer asik
1,4,24,0,0.6,3.6,2,1.4,82,78,al horford
1,3,10.1,13,12.8,22,2,4.5,73,77,D.J. Augustin
0,2,19.1,0,1.2,26,3,4.8,79,82,klay thompson
0,1,5.1,0,0.8,18.8,2,5,75,83,jose calderon
0,1,16.5,1,1,21.2,2,5.4,82,79,blake griffin
0,4,6.3,0,0.9,18.6,2,2.9,73,73,mike conley
1,3,7.8,1,1.3,4.6,2,4.8,73,85,mike conley
1,1,20.8,0,1.1,24.9,3,5.3,79,76,tony snell
1,2,5.1,1,1.4,22.6,3,13.5,74,83,tony parker
0,4,15,9,8.9,18.8,2,4.8,75,81,monta ellis
1,1,12.8,12,10.4,24.4,3,5.8,75,77,deron williams
1,1,15,3,3,5.4,2,3.4,75,73,reggie jackson
1,4,18.8,0,1.2,22.3,3,8.3,80,76,joe ingles
0,2,6.1,2,3,18.2,2,4.7,80,82,harrison barnes
0,1,10.2,0,1.5,24.5,3,8.5,82,83,markieff morris
0,4,2.7,0,0.9,25.2,3,3.3,74,73,ronnie price
1,1,15.1,1,2.2,19.3,2,5.8,82,80,chandler parsons
1,2,3.8,0,1.1,2.4,2,2.8,82,81,henry sims
0,3,14.1,11,8.9,14.7,2,4.6,73,78,kemba walker
0,4,8.6,2,6.2,7.3,2,3.6,79,73,shaun livingston
1,2,6.6,7,6.1,19.5,2,3.8,79,79,joe johnson
1,1,11.7,0,0.8,18.1,2,7.4,83,85,enes kanter
1,2,2.6,0,0.6,3.4,2,3.9,78,77,tyreke evans
1,4,17.5,0,1.2,23.9,3,14.1,74,85,jason terry
1,2,14.6,2,3.2,2.4,2,4.7,78,79,tyreke evans
0,2,12.8,1,3,13.6,2,3.1,81,80,jeff green
0,4,12.4,2,2.4,6.6,2,1.5,77,76,kent bazemore
1,1,15.7,0,1.2,1.1,2,1.5,79,78,andre roberson
0,3,7.5,2,3,1.9,2,3.4,75,75,stephen curry
0,4,8.3,2,5.7,16,2,3.9,82,77,anthony davis
1,1,12,0,1.4,6.5,2,0.3,81,80,david west
1,2,15.1,11,9,19.1,2,3.8,76,69,john wall
1,3,9.8,6,5.7,3.2,2,2.5,76,74,jrue holiday
1,3,10.2,4,5.2,3.7,2,0.3,80,82,joey dorsey
1,2,19.9,2,2,5.8,2,12,82,81,nikola mirotic
0,1,10.7,0,0.6,4.7,2,2.3,85,81,timofey mozgov
1,4,7.4,2,3,3.2,2,2,81,85,taj gibson
0,2,11.1,0,0.8,22.4,3,5.2,77,77,arron afflalo
0,1,10.2,0,1.1,24.1,3,4,75,73,kyrie irving
0,3,7.5,0,0.6,18.8,2,3.4,83,73,lamarcus aldridge
1,2,9,18,15.3,3.1,2,3.2,75,83,damian lillard
